ID; A.X; A.Y; B.X; B.Y; A; L
49351;489061;5194750;489211;5194225;164;546;
49951;475361;5200450;475511;5200975;15;546;
50146;475711;5203400;475861;5202875;164;546;
51169;487561;5212200;487711;5212725;15;546;
52059;489861;5197250;490011;5197775;15;546;
53007;493511;5207325;493661;5206800;164;546;
54003;489261;5217975;489411;5218500;15;546;
54474;477286;5194425;477436;5194950;15;546;
55581;493511;5207325;493661;5206800;164;546;
55598;491961;5207800;492111;5207275;164;546;
55793;488111;5210200;488261;5209675;164;546;
55812;484936;5210175;485086;5209650;164;546;
56553;476811;5214900;476961;5215425;15;546;
57850;492486;5203275;492636;5203800;15;546;
58036;478886;5203800;479036;5204325;15;546;
58256;493511;5207325;493661;5206800;164;546;
59247;484411;5218075;484561;5217550;164;546;
118;486811;5193625;487111;5194075;33;540;
718;484186;5199525;484636;5199825;56;540;
3260;473661;5200625;474111;5200925;56;540;
4347;486411;5211650;486711;5212100;33;540;
4708;486136;5217525;486436;5217075;146;540;
5861;490811;5202125;491111;5202575;33;540;
8701;482011;5203525;482461;5203825;56;540;
9185;479711;5208375;480011;5208825;33;540;
9291;481086;5209425;481386;5209875;33;540;
11220;472886;5202675;473336;5202975;56;540;
11711;489136;5208450;489436;5208900;33;540;
11866;478461;5208775;478761;5209225;33;540;
13360;482936;5199925;483236;5200375;33;540;
13499;482686;5202200;483136;5201900;123;540;
13735;490961;5204450;491411;5204150;123;540;
14104;477336;5209275;477786;5209575;56;540;
14156;475386;5209925;475836;5210225;56;540;
14978;480161;5192375;480461;5192825;33;540;
15280;481311;5195450;481761;5195750;56;540;
16272;484961;5206800;485261;5207250;33;540;
16820;477811;5213625;478111;5214075;33;540;
17077;488736;5216725;489036;5217175;33;540;
17276;476586;5191975;477036;5192275;56;540;
17888;482561;5199375;483011;5199675;56;540;
18288;490961;5204450;491411;5204150;123;540;
18442;473736;5206300;474036;5205850;146;540;
18644;477336;5208725;477786;5209025;56;540;
19548;475911;5193175;476361;5192875;123;540;
20758;491986;5208150;492436;5207850;123;540;
23510;480336;5213425;480636;5212975;146;540;
29025;480161;5194450;480461;5194900;33;540;
29524;473661;5198125;473961;5197675;146;540;
29775;491461;5198375;491761;5198825;33;540;
29951;484886;5202325;485186;5202775;33;540;
32135;473661;5198125;473961;5197675;146;540;
32619;475936;5202175;476236;5202625;33;540;
33828;472611;5214775;473061;5215075;56;540;
34127;488661;5217650;488961;5218100;33;540;
35358;480311;5203150;480611;5203600;33;540;
38703;481936;5209750;482236;5210200;33;540;
41076;482761;5211375;483211;5211075;123;540;
44019;488711;5216700;489011;5217150;33;540;
44054;473361;5215925;473811;5216225;56;540;
46878;480161;5192375;480461;5192825;33;540;
46980;486811;5194125;487111;5194575;33;540;
47561;482236;5199400;482686;5199700;56;540;
47874;482111;5203600;482561;5203900;56;540;
48976;480011;5216350;480311;5216800;33;540;
48996;488736;5216725;489036;5217175;33;540;
55437;487061;5206425;487361;5205975;146;540;
57329;486411;5197650;486861;5197950;56;540;
57813;484886;5202300;485186;5202750;33;540;
3624;486336;5206275;486461;5205750;166;539;
3697;487036;5204775;487161;5205300;13;539;
6082;492661;5202825;492786;5203350;13;539;
6409;487036;5204775;487161;5205300;13;539;
6750;493386;5211100;493911;5211225;76;539;
7776;480911;5194050;481036;5194575;13;539;
10689;477511;5197100;477636;5197625;13;539;
12007;491561;5211550;492086;5211425;103;539;
12025;480936;5210975;481061;5211500;13;539;
14087;485886;5208825;486011;5209350;13;539;
16327;490336;5207250;490461;5207775;13;539;
16935;474586;5215100;475111;5215225;76;539;
18140;481911;5203025;482436;5202900;103;539;
18199;491461;5203275;491986;5203400;76;539;
19119;492111;5214775;492636;5214650;103;539;
19505;482186;5192625;482711;5192500;103;539;
19972;484111;5199025;484636;5198900;103;539;
20589;480386;5206025;480911;5205900;103;539;
22382;472986;5200700;473111;5200175;166;539;
24321;487061;5196350;487186;5195825;166;539;
26253;478936;5214975;479061;5214450;166;539;
26646;484836;5195825;485361;5195700;103;539;
26656;486061;5194175;486186;5193650;166;539;
27314;481961;5203000;482486;5202875;103;539;
27483;475811;5203850;475936;5203325;166;539;
28533;481761;5214950;481886;5215475;13;539;
28596;491561;5215900;491686;5216425;13;539;
28861;486636;5217675;486761;5218200;13;539;
28884;478736;5216525;478861;5216000;166;539;
28888;476486;5218300;476611;5217775;166;539;
29091;476536;5194250;476661;5193725;166;539;
29199;486061;5194175;486186;5193650;166;539;
29568;475036;5198950;475161;5199475;13;539;
29631;485186;5200525;485311;5201050;13;539;
30855;485061;5213075;485186;5212550;166;539;
31510;484661;5218950;484786;5218425;166;539;
33097;474736;5207025;474861;5206500;166;539;
33338;485736;5210750;485861;5210225;166;539;
33946;485811;5216125;485936;5215600;166;539;
34514;482561;5195600;482686;5195075;166;539;
34967;492836;5199075;492961;5198550;166;539;
35964;480886;5209925;481011;5210450;13;539;
36915;490936;5192725;491061;5192200;166;539;
37164;482536;5195725;482661;5195200;166;539;
38451;491086;5208275;491211;5207750;166;539;
39693;486486;5194225;486611;5193700;166;539;
40345;479411;5202900;479536;5202375;166;539;
41736;484886;5218325;485011;5217800;166;539;
43054;480411;5206050;480936;5205925;103;539;
43080;473386;5205775;473511;5206300;13;539;
43322;490836;5208250;490961;5207725;166;539;
44250;478286;5216450;478411;5216975;13;539;
45844;475186;5208350;475311;5208875;13;539;
49969;478086;5200475;478211;5201000;13;539;
49976;492611;5201625;493136;5201500;103;539;
51421;480961;5217000;481086;5217525;13;539;
52772;475811;5203850;475936;5203325;166;539;
53313;474611;5210425;474736;5210950;13;539;
54055;486636;5217650;486761;5218175;13;539;
55489;486811;5208025;486936;5207500;166;539;
56097;480186;5212275;480311;5212800;13;539;
56957;479361;5194725;479486;5194200;166;539;
59062;489136;5216150;489261;5215625;166;539;
59280;490936;5217575;491061;5217050;166;539;
463;479086;5198325;479586;5198125;111;538;
720;485061;5200275;485261;5200775;21;538;
1220;487686;5206425;487886;5206925;21;538;
1371;493361;5209025;493861;5208825;111;538;
5576;488261;5199275;488761;5199475;68;538;
5618;483436;5199425;483636;5199925;21;538;
7541;477536;5218400;477736;5218900;21;538;
7788;485311;5194175;485511;5194675;21;538;
9171;474811;5207550;475011;5208050;21;538;
10118;482761;5216900;482961;5217400;21;538;
11091;485361;5201650;485861;5201850;68;538;
11391;490036;5204300;490536;5204500;68;538;
12207;482661;5213425;482861;5213925;21;538;
14947;491311;5192600;491811;5192800;68;538;
16781;486636;5211950;486836;5212450;21;538;
23652;483561;5215325;483761;5214825;158;538;
26826;484661;5196925;484861;5197425;21;538;
28413;493461;5213975;493661;5214475;21;538;
30020;480861;5203300;481061;5203800;21;538;
30949;486911;5212825;487111;5213325;21;538;
33436;482786;5211775;482986;5212275;21;538;
34044;472911;5217750;473411;5217950;68;538;
35080;485761;5201300;485961;5200800;158;538;
36403;480911;5214325;481111;5214825;21;538;
36754;482286;5217825;482486;5218325;21;538;
37729;473561;5200800;473761;5201300;21;538;
37883;485861;5203200;486061;5203700;21;538;
41309;490536;5214000;490736;5213500;158;538;
41433;483036;5215175;483236;5214675;158;538;
41773;477286;5192725;477786;5192925;68;538;
42334;473161;5198275;473361;5198775;21;538;
42828;473961;5203075;474161;5203575;21;538;
44180;482911;5216625;483111;5217125;21;538;
44256;482761;5216900;482961;5217400;21;538;
48343;491211;5209100;491711;5209300;68;538;
49201;483636;5192375;484136;5192175;111;538;
49914;490036;5200650;490536;5200850;68;538;
51072;490536;5214000;490736;5213500;158;538;
53331;485236;5211575;485436;5211075;158;538;
54228;479686;5193975;479886;5194475;21;538;
56470;488236;5217050;488436;5216550;158;538;
56978;479686;5193975;479886;5194475;21;538;
59187;476861;5216825;477061;5216325;158;538;
380;480011;5196725;480486;5196975;62;536;
937;485661;5202775;486136;5203025;62;536;
3255;477511;5201675;477761;5202150;27;536;
4363;479286;5213500;479536;5213975;27;536;
5438;487086;5197700;487561;5197950;62;536;
5772;478136;5200375;478386;5200850;27;536;
10612;477761;5196525;478011;5197000;27;536;
10750;483686;5198100;483936;5198575;27;536;
11067;489436;5201250;489911;5201500;62;536;
11254;483661;5203025;484136;5203275;62;536;
11600;485886;5207000;486136;5207475;27;536;
11840;477086;5209575;477336;5210050;27;536;
12465;491061;5215700;491536;5215950;62;536;
13306;480461;5199675;480936;5199925;62;536;
13352;489436;5200600;489911;5200350;117;536;
14113;480011;5209125;480261;5209600;27;536;
14663;474986;5216175;475461;5215925;117;536;
14690;487661;5215900;487911;5215425;152;536;
18586;491811;5208200;492286;5207950;117;536;
19407;483186;5218000;483661;5218250;62;536;
19420;475236;5218475;475711;5218225;117;536;
20088;480461;5199700;480936;5199950;62;536;
21373;483036;5215125;483286;5214650;152;536;
21442;480136;5215300;480386;5215775;27;536;
21530;478311;5216800;478561;5216325;152;536;
22685;481011;5205100;481486;5204850;117;536;
22693;490336;5204950;490586;5204475;152;536;
24590;490661;5198675;491136;5198425;117;536;
24885;478486;5203100;478736;5202625;152;536;
24989;485436;5204600;485911;5204350;117;536;
26102;474886;5216750;475361;5216500;117;536;
26349;490211;5192275;490461;5191800;152;536;
26686;477486;5196725;477736;5196250;152;536;
27000;484961;5199150;485211;5199625;27;536;
27806;487586;5206225;487836;5206700;27;536;
29903;490786;5202025;491036;5202500;27;536;
30392;487586;5206225;487836;5206700;27;536;
30696;484586;5209400;484836;5208925;152;536;
31497;479211;5216900;479461;5217375;27;536;
32454;490786;5202050;491036;5202525;27;536;
32726;486911;5203375;487161;5202900;152;536;
33359;486411;5211125;486661;5211600;27;536;
33626;486186;5211225;486436;5211700;27;536;
35221;477511;5201675;477761;5202150;27;536;
35662;485861;5206975;486111;5207450;27;536;
36325;486186;5211225;486436;5211700;27;536;
36539;480036;5215650;480286;5216125;27;536;
36776;489386;5217225;489636;5217700;27;536;
37904;480436;5200950;480686;5201425;27;536;
40449;484211;5203650;484686;5203400;117;536;
41093;486386;5211550;486861;5211300;117;536;
41658;472986;5217700;473461;5217950;62;536;
41807;474286;5191950;474536;5192425;27;536;
41966;488761;5193625;489011;5194100;27;536;
42753;491236;5202675;491711;5202925;62;536;
43042;473411;5205125;473661;5205600;27;536;
44719;481211;5196375;481686;5196625;62;536;
46708;482186;5217750;482436;5218225;27;536;
47297;473736;5198075;474211;5198325;62;536;
50571;487111;5206950;487361;5206475;152;536;
51901;485261;5196000;485736;5195750;117;536;
52546;478036;5202350;478286;5202825;27;536;
53075;492161;5208325;492636;5208075;117;536;
55192;473261;5202500;473511;5202975;27;536;
55871;484586;5209400;484836;5208925;152;536;
56145;486186;5211225;486436;5211700;27;536;
56607;491211;5213850;491461;5213375;152;536;
57209;488336;5197100;488586;5197575;27;536;
57689;487186;5201100;487436;5201575;27;536;
57886;478186;5203200;478436;5203675;27;536;
58425;488311;5208225;488561;5208700;27;536;
48;490911;5192900;491336;5192575;127;535;
372;493311;5196475;493736;5196800;52;535;
536;473611;5198550;473936;5198975;37;535;
828;477911;5202250;478236;5201825;142;535;
852;491486;5202275;491911;5201950;127;535;
2506;492136;5195550;492461;5195975;37;535;
2685;484286;5195850;484611;5196275;37;535;
2710;480336;5196500;480661;5196925;37;535;
2870;482311;5198775;482636;5199200;37;535;
3544;487011;5206475;487336;5206050;142;535;
4890;473211;5218300;473536;5218725;37;535;
4911;493336;5191825;493661;5192250;37;535;
5121;485311;5194725;485736;5195050;52;535;
5303;481511;5196500;481936;5196825;52;535;
5306;493236;5196400;493661;5196725;52;535;
5324;479511;5196600;479836;5197025;37;535;
5537;474936;5197625;475261;5198050;37;535;
7568;473211;5218300;473536;5218725;37;535;
8012;479511;5196600;479836;5197025;37;535;
8580;475636;5202100;475961;5202525;37;535;
8793;480161;5203450;480486;5203875;37;535;
8966;481036;5205875;481361;5206300;37;535;
9194;483036;5208250;483361;5208675;37;535;
10150;485011;5218025;485336;5218450;37;535;
10219;473211;5218300;473536;5218725;37;535;
11014;475011;5199775;475336;5200200;37;535;
11200;485961;5202100;486286;5202525;37;535;
11287;480136;5203400;480461;5203825;37;535;
11951;490936;5210650;491361;5210975;52;535;
12198;486361;5211125;486686;5211550;37;535;
13025;477561;5196525;477886;5196100;142;535;
15974;492761;5203300;493086;5203725;37;535;
16164;481411;5206425;481736;5206850;37;535;
18104;477911;5202225;478236;5201800;142;535;
18269;482286;5203700;482711;5204025;52;535;
19084;472611;5214075;473036;5214400;52;535;
20215;482761;5201300;483186;5201625;52;535;
20658;480936;5207400;481261;5206975;142;535;
22084;473736;5198000;474061;5197575;142;535;
23264;483111;5211500;483536;5211175;127;535;
25518;488661;5210250;488986;5209825;142;535;
26001;473936;5214350;474261;5213925;142;535;
28629;473936;5214350;474261;5213925;142;535;
28952;479486;5192425;479811;5192850;37;535;
30265;478811;5206800;479136;5206375;142;535;
30847;493461;5212600;493786;5212175;142;535;
31252;473936;5214350;474261;5213925;142;535;
32177;482311;5198775;482636;5199200;37;535;
33489;475336;5212075;475661;5212500;37;535;
33950;481836;5216275;482161;5215850;142;535;
34233;474836;5192200;475161;5192625;37;535;
34680;484286;5195850;484611;5196275;37;535;
35368;483811;5203775;484236;5204100;52;535;
36936;491661;5192250;491986;5192675;37;535;
37142;484261;5195050;484686;5195375;52;535;
38390;475586;5209475;476011;5209800;52;535;
43340;475586;5209475;476011;5209800;52;535;
43931;479161;5214400;479586;5214725;52;535;
45518;492261;5205200;492586;5205625;37;535;
46437;489686;5216150;490111;5216475;52;535;
46561;479661;5213475;479986;5213900;37;535;
47081;487436;5194150;487761;5194575;37;535;
47108;481061;5195700;481486;5196025;52;535;
48649;479861;5212400;480286;5212725;52;535;
51386;491536;5217275;491861;5216850;142;535;
52611;493461;5203225;493786;5203650;37;535;
52895;492761;5207050;493086;5206625;142;535;
52923;475861;5207750;476286;5207425;127;535;
57020;480786;5195425;481211;5195100;127;535;
58160;482686;5207975;483111;5208300;52;535;
58320;479986;5209850;480311;5210275;37;535;
59055;473486;5215250;473811;5214825;142;535;
59114;489311;5216800;489636;5216375;142;535;
59116;481836;5216275;482161;5215850;142;535;
59260;488486;5217825;488811;5218250;37;535;
1884;478786;5215325;479311;5215425;79;534;
2094;480761;5217675;481286;5217575;100;534;
4603;476461;5215575;476561;5216100;10;534;
4951;487236;5192375;487336;5192900;10;534;
5260;474611;5195325;474711;5195850;10;534;
5481;475436;5197750;475536;5198275;10;534;
6953;487986;5212725;488086;5213250;10;534;
7154;481561;5214725;481661;5214200;169;534;
7287;492286;5216525;492386;5217050;10;534;
7558;478311;5216500;478411;5217025;10;534;
9597;478061;5212000;478161;5212525;10;534;
9851;488061;5214000;488161;5214525;10;534;
11374;478511;5204225;478611;5204750;10;534;
17014;478836;5215350;479361;5215450;79;534;
22346;491611;5200150;491711;5200675;10;534;
26958;484036;5199025;484561;5198925;100;534;
27090;474886;5199150;474986;5199675;10;534;
27447;488211;5203700;488311;5204225;10;534;
27898;490911;5208025;491011;5207500;169;534;
28175;479286;5212000;479386;5211475;169;534;
30548;478711;5209225;478811;5209750;10;534;
31335;479636;5216025;479736;5216550;10;534;
33429;475811;5211275;475911;5210750;169;534;
33613;490336;5212125;490436;5212650;10;534;
34373;485836;5192975;485936;5193500;10;534;
34883;478786;5198525;478886;5199050;10;534;
35513;486811;5204900;486911;5205425;10;534;
36864;478311;5216500;478411;5217025;10;534;
37077;480936;5194075;481036;5194600;10;534;
39095;481561;5214700;481661;5214175;169;534;
39138;487786;5215450;487886;5215975;10;534;
39304;487161;5217975;487261;5218500;10;534;
39495;477711;5191925;477811;5192450;10;534;
41683;484236;5217975;484336;5217450;169;534;
44237;484236;5218075;484336;5217550;169;534;
45323;479386;5203175;479486;5202650;169;534;
45412;476811;5203550;476911;5204075;10;534;
45490;478511;5204250;478611;5204775;10;534;
47553;486561;5200700;487086;5200800;79;534;
49800;484761;5199075;484861;5199600;10;534;
52429;491761;5199675;491861;5200200;10;534;
53609;475611;5214675;475711;5214150;169;534;
54890;474886;5199150;474986;5199675;10;534;
55722;490936;5207925;491036;5207400;169;534;
56036;485061;5213050;485161;5212525;169;534;
58812;490336;5212125;490436;5212650;10;534;
470;473961;5198075;474311;5197675;138;531;
682;493136;5200125;493536;5200475;48;531;
1201;483386;5206475;483786;5206825;48;531;
1501;480136;5208625;480486;5209025;41;531;
2978;487361;5200200;487711;5200600;41;531;
3909;476136;5209400;476536;5209750;48;531;
4010;493161;5210200;493511;5210600;41;531;
4535;488311;5214775;488661;5215175;41;531;
4732;484536;5216375;484886;5216775;41;531;
5302;480811;5195775;481161;5196175;41;531;
7230;492961;5215500;493361;5215850;48;531;
7396;483461;5216400;483811;5216800;41;531;
7820;474436;5194500;474786;5194900;41;531;
8299;478036;5199975;478436;5200325;48;531;
8464;478911;5200450;479261;5200850;41;531;
9289;479111;5209725;479511;5210075;48;531;
9565;478761;5211925;479111;5212325;41;531;
10540;482536;5194050;482886;5194450;41;531;
10619;488661;5196625;489061;5196975;48;531;
11462;483786;5205350;484186;5205700;48;531;
11498;483386;5206475;483786;5206825;48;531;
11976;484061;5211075;484411;5211475;41;531;
11992;476136;5209400;476536;5209750;48;531;
13557;483161;5202575;483561;5202225;131;531;
15200;485461;5194575;485861;5194925;48;531;
15731;487161;5202200;487511;5201800;138;531;
16008;480986;5203575;481336;5203975;41;531;
16067;478061;5204775;478461;5205125;48;531;
16072;492336;5205000;492686;5205400;41;531;
16085;480811;5204275;481161;5204675;41;531;
16667;490361;5211025;490711;5211425;41;531;
17202;488836;5217625;489236;5217975;48;531;
18092;490811;5202200;491161;5202600;41;531;
18252;487836;5203675;488236;5204025;48;531;
18514;482836;5206450;483236;5206800;48;531;
20506;488536;5204225;488886;5203825;138;531;
20663;482786;5206425;483186;5206775;48;531;
21826;486086;5194575;486486;5194225;131;531;
22819;490636;5206275;491036;5205925;131;531;
23181;472661;5209850;473011;5209450;138;531;
24593;489686;5199750;490086;5199400;131;531;
24835;480861;5202550;481261;5202200;131;531;
25181;482486;5205575;482886;5205225;131;531;
26265;473836;5218375;474236;5218025;131;531;
26382;483336;5192375;483736;5192025;131;531;
26837;489611;5197125;489961;5196725;138;531;
27415;491736;5203275;492086;5202875;138;531;
28586;487986;5216325;488336;5215925;138;531;
30509;484411;5208250;484811;5207900;131;531;
32722;481036;5203700;481436;5204050;48;531;
33846;488286;5214750;488636;5215150;41;531;
35002;483336;5200550;483686;5200950;41;531;
35006;482186;5199050;482586;5199400;48;531;
35449;472636;5203875;472986;5204275;41;531;
35982;476111;5209650;476511;5210000;48;531;
36294;481886;5212775;482236;5213175;41;531;
36561;472986;5216500;473336;5216900;41;531;
37031;490761;5194125;491161;5194475;48;531;
37541;480361;5199525;480761;5199875;48;531;
37812;480936;5201200;481286;5201600;41;531;
38259;482236;5206425;482636;5206775;48;531;
38589;475861;5209950;476211;5210350;41;531;
40942;472661;5209850;473011;5209450;138;531;
42156;480836;5195800;481186;5196200;41;531;
43110;483536;5206250;483886;5206650;41;531;
43146;481386;5206425;481736;5206825;41;531;
43715;478761;5211925;479111;5212325;41;531;
43813;492261;5212775;492611;5213175;41;531;
44051;493011;5215525;493411;5215875;48;531;
44633;482561;5194075;482911;5194475;41;531;
44687;487136;5195725;487486;5196125;41;531;
45155;478911;5200450;479261;5200850;41;531;
45234;482661;5201525;483061;5201875;48;531;
45684;481386;5206425;481736;5206825;41;531;
46263;476136;5209400;476536;5209750;48;531;
46870;480211;5192100;480561;5192500;41;531;
47001;474636;5194350;474986;5194750;41;531;
47090;482561;5194075;482911;5194475;41;531;
47601;478911;5200450;479261;5200850;41;531;
48012;483786;5205350;484186;5205700;48;531;
48165;482786;5206425;483186;5206775;48;531;
48519;482586;5211225;482936;5211625;41;531;
48776;485586;5214675;485986;5215025;48;531;
50028;482661;5202000;483011;5201600;138;531;
50733;481136;5209775;481536;5209425;131;531;
50817;484861;5210775;485211;5210375;138;531;
51527;474311;5218400;474711;5218050;131;531;
52329;481411;5200500;481761;5200100;138;531;
54381;480786;5195750;481136;5196150;41;531;
57135;474186;5196825;474586;5196475;131;531;
57302;475536;5198300;475936;5198650;48;531;
57989;477261;5205775;477611;5205375;138;531;
57997;476861;5205300;477211;5204900;138;531;
58181;482336;5207275;482736;5207625;48;531;
58516;482311;5209925;482661;5210325;41;531;
58939;474386;5214750;474736;5214350;138;531;
59158;472986;5216475;473336;5216875;41;531;
59;486336;5192800;486711;5193175;45;530;
155;474411;5194525;474786;5194900;45;530;
846;492836;5200700;493211;5201075;45;530;
1930;479436;5214250;479811;5214625;45;530;
2057;491361;5216875;491736;5217250;45;530;
2485;472636;5195250;473011;5195625;45;530;
2960;476111;5199725;476486;5200100;45;530;
3116;492086;5199675;492461;5200050;45;530;
3648;476836;5205250;476911;5205775;8;530;
3787;486236;5208175;486611;5208550;45;530;
4513;484736;5215700;485111;5215325;135;530;
5142;487836;5195325;487911;5195850;8;530;
5650;479786;5199675;479861;5199150;171;530;
6139;478486;5204150;478561;5204675;8;530;
6600;475161;5209400;475536;5209775;45;530;
6743;486711;5210475;486786;5211000;8;530;
6925;488036;5212025;488411;5212400;45;530;
8243;489511;5199425;489886;5199800;45;530;
8334;475336;5200200;475411;5200725;8;530;
8353;482711;5199725;483086;5200100;45;530;
8373;473961;5201125;474336;5201500;45;530;
9309;475161;5209400;475536;5209775;45;530;
9452;483011;5210525;483386;5210900;45;530;
9842;484936;5215650;485011;5216175;8;530;
9848;491436;5215150;491511;5214625;171;530;
9988;480836;5216825;480911;5216300;171;530;
10060;491336;5216850;491711;5217225;45;530;
10856;484786;5198975;485161;5199350;45;530;
11823;478186;5209150;478561;5209525;45;530;
12152;473111;5212775;473486;5213150;45;530;
12184;493161;5213550;493686;5213625;81;530;
12710;488161;5192450;488536;5192075;135;530;
12722;486536;5192525;487061;5192600;81;530;
12846;491536;5194450;492061;5194375;98;530;
13090;483986;5197450;484361;5197075;135;530;
13132;487736;5198500;488111;5198125;135;530;
13240;492811;5199300;493186;5198925;135;530;
13349;484636;5199825;485011;5200200;45;530;
13571;484836;5202750;485361;5202825;81;530;
13773;487236;5205425;487611;5205050;135;530;
13881;493111;5206925;493486;5206550;135;530;
14013;490461;5207450;490836;5207075;135;530;
14444;477061;5213425;477586;5213350;98;530;
14506;481536;5214075;481611;5213550;171;530;
14809;479561;5217675;480086;5217600;98;530;
14966;486311;5192775;486686;5193150;45;530;
15509;475786;5199400;476311;5199475;81;530;
16603;484061;5211075;484436;5211450;45;530;
17691;472661;5197675;473036;5197300;135;530;
18855;482586;5211275;482961;5211650;45;530;
19166;472611;5215525;473136;5215600;81;530;
19187;488286;5214750;488661;5215125;45;530;
19492;488161;5192450;488536;5192075;135;530;
19896;480386;5197900;480761;5197525;135;530;
21422;489611;5215725;489986;5215350;135;530;
21571;479586;5217675;480111;5217600;98;530;
22647;492786;5203350;492861;5203875;8;530;
22847;486511;5206550;486586;5206025;171;530;
22978;489111;5207125;489186;5206600;171;530;
23452;488336;5213950;488411;5213425;171;530;
23590;484511;5215250;484886;5214875;135;530;
23927;478361;5217975;478436;5217450;171;530;
24215;486061;5194625;486136;5195150;8;530;
24309;493186;5196450;493561;5196075;135;530;
24403;490211;5197850;490736;5197775;98;530;
24875;483186;5202575;483561;5202200;135;530;
25549;480736;5210025;480811;5210550;8;530;
25601;488986;5211275;489061;5210750;171;530;
25775;483736;5212600;484261;5212525;98;530;
26273;475011;5218325;475386;5217950;135;530;
26569;489886;5194275;489961;5194800;8;530;
26823;484336;5196450;484411;5196975;8;530;
28687;490411;5215525;490486;5216050;8;530;
29152;489886;5194225;489961;5194750;8;530;
30566;476011;5209550;476386;5209925;45;530;
31289;490411;5215525;490486;5216050;8;530;
31551;476911;5191800;477286;5192175;45;530;
32434;480561;5202150;480636;5202675;8;530;
32575;476011;5204150;476086;5204675;8;530;
33029;493011;5207225;493086;5207750;8;530;
33575;473661;5214200;474036;5213825;135;530;
33638;475436;5213550;475811;5213925;45;530;
33687;491986;5213625;492061;5214150;8;530;
34251;477886;5193350;477961;5192825;171;530;
34493;472636;5195275;473011;5195650;45;530;
34648;484861;5196050;484936;5196575;8;530;
34951;476111;5199725;476486;5200100;45;530;
35198;472586;5202025;472961;5202400;45;530;
35849;472936;5208600;473461;5208675;81;530;
36284;493336;5212425;493411;5212950;8;530;
36363;482261;5213925;482636;5214300;45;530;
36457;477286;5215450;477361;5214925;171;530;
36675;484161;5215450;484236;5215975;8;530;
36954;482036;5193025;482411;5193400;45;530;
37299;484861;5196075;484936;5196600;8;530;
37667;478111;5199700;478486;5200075;45;530;
38658;483011;5210525;483386;5210900;45;530;
39302;493386;5217250;493461;5217775;8;530;
39716;489036;5194950;489111;5195475;8;530;
39791;476636;5196025;477011;5195650;135;530;
40019;481286;5198675;481661;5198300;135;530;
40149;483661;5200000;484186;5199925;98;530;
41973;474511;5194250;474886;5194625;45;530;
42420;481511;5197275;481886;5197650;45;530;
42677;480936;5201275;481311;5201650;45;530;
44637;484186;5195300;484561;5195675;45;530;
44915;481536;5197300;481911;5197675;45;530;
45036;488086;5200800;488611;5200875;81;530;
45923;478186;5209150;478561;5209525;45;530;
46466;482486;5215275;482861;5215650;45;530;
46876;485111;5192850;485486;5193225;45;530;
47249;481536;5197300;481911;5197675;45;530;
48501;484061;5211075;484436;5211450;45;530;
48657;479686;5212550;480061;5212925;45;530;
49342;483636;5194875;484011;5195250;45;530;
49623;479311;5197225;479836;5197300;81;530;
50187;492636;5202600;492711;5203125;8;530;
50198;474711;5204000;475086;5203625;135;530;
50308;481411;5204925;481786;5204550;135;530;
50495;486836;5207275;486911;5206750;171;530;
50642;478136;5209375;478511;5209000;135;530;
51049;484636;5212925;485011;5212550;135;530;
51075;473411;5214075;473786;5213700;135;530;
51245;474336;5214775;474711;5214400;135;530;
51823;489886;5194275;489961;5194800;8;530;
52070;478561;5198675;478636;5199200;8;530;
52571;476361;5203775;476736;5203400;135;530;
53029;488936;5206925;489011;5206400;171;530;
53064;490386;5207900;490461;5207375;171;530;
53938;479261;5216025;479336;5215500;171;530;
55245;481211;5203825;481586;5204200;45;530;
56024;483386;5211650;483461;5212175;8;530;
56486;490011;5216625;490386;5216250;135;530;
56751;489811;5192350;490186;5192725;45;530;
57301;475461;5197775;475536;5198300;8;530;
57499;486986;5199900;487061;5200425;8;530;
57667;473611;5200725;473686;5201250;8;530;
58170;493011;5207225;493086;5207750;8;530;
58582;480736;5210050;480811;5210575;8;530;
58981;477286;5215475;477361;5214950;171;530;
282;480636;5195625;481136;5195450;109;529;
1067;484261;5204850;484761;5205025;70;529;
1115;481186;5205575;481686;5205750;70;529;
2538;474336;5195500;474511;5196000;19;529;
3701;487811;5206650;487986;5207150;19;529;
3764;475311;5208075;475486;5208575;19;529;
5082;490611;5193650;490786;5194150;19;529;
9346;481336;5210500;481511;5211000;19;529;
9504;484586;5212025;484761;5211525;160;529;
11157;489436;5202125;489611;5202625;19;529;
12544;474186;5216675;474686;5216850;70;529;
13122;486711;5197850;487211;5198025;70;529;
14466;490311;5214075;490486;5213575;160;529;
15478;488061;5199800;488561;5199975;70;529;
17894;488336;5199325;488836;5199500;70;529;
18914;483436;5212075;483936;5211900;109;529;
23434;472861;5213550;473361;5213375;109;529;
24452;482236;5198425;482411;5197925;160;529;
25374;485936;5208800;486111;5209300;19;529;
26338;476436;5218425;476611;5217925;160;529;
31131;488836;5212925;489011;5213425;19;529;
31715;479861;5193325;480036;5192825;160;529;
33188;484486;5209725;484661;5209225;160;529;
33473;484586;5212025;484761;5211525;160;529;
34147;489261;5218025;489436;5218525;19;529;
34401;479861;5193325;480036;5192825;160;529;
34592;477286;5194450;477461;5194950;19;529;
35688;482911;5205225;483086;5204725;160;529;
36149;484586;5212025;484761;5211525;160;529;
36742;487586;5215100;487761;5214600;160;529;
36814;477311;5218375;477486;5218875;19;529;
