ID; A.X; A.Y; B.X; B.Y; A; L
14788;491232;5195350;492025;5194817;123;955;
15211;484120;5211486;484170;5210532;177;955;
1088;486081;5209974;486180;5209028;174;951;
3121;483144;5207737;484075;5207935;77;951;
898;486532;5206806;486631;5205860;174;951;
988;474780;5207172;474879;5206226;174;951;
2185;487934;5199232;488864;5199430;77;951;
2629;490327;5217683;491273;5217783;84;951;
2953;478113;5199549;479044;5199747;77;951;
3246;473120;5211262;474050;5211460;77;951;
3463;487535;5196637;488481;5196737;84;951;
4435;475638;5211661;476569;5211859;77;951;
4642;486460;5194797;487390;5194995;77;951;
6370;481183;5194872;481381;5193942;167;951;
7299;487389;5208106;487488;5207160;174;951;
7457;487836;5214555;487935;5213609;174;951;
7685;482230;5196253;482329;5195307;174;951;
7705;475457;5199382;475655;5198451;167;951;
7713;486021;5199486;486120;5198540;174;951;
8065;475693;5211316;475792;5210370;174;951;
9267;486532;5206806;486631;5205860;174;951;
9563;486191;5218547;486389;5217616;167;951;
10338;480955;5194077;481054;5193130;174;951;
12114;490093;5218203;491039;5218302;84;951;
13510;473330;5194590;473430;5193644;174;951;
13820;476253;5209379;476451;5208449;167;951;
14422;475962;5208979;476061;5208033;174;951;
14727;478637;5218616;478835;5217686;167;951;
14803;477164;5195957;477362;5195026;167;951;
15435;478637;5218616;478835;5217686;167;951;
449;472992;5211748;473930;5211897;81;950;
545;483698;5218304;484637;5218453;81;950;
589;486151;5194191;486299;5193252;171;950;
655;482609;5196414;482758;5195476;171;950;
871;491682;5206255;491830;5205316;171;950;
3612;483433;5201759;484372;5201907;81;950;
3664;479847;5204583;479996;5203644;171;950;
3798;478667;5210116;479606;5210265;81;950;
4161;486069;5201417;487007;5201566;81;950;
5251;487592;5196596;488530;5196745;81;950;
5448;484620;5205136;485558;5205285;81;950;
5880;477221;5195915;477370;5194977;171;950;
6048;476281;5204727;476430;5203788;171;950;
6177;472961;5210984;473110;5210046;171;950;
7186;489505;5203379;489653;5202440;171;950;
7540;473645;5216256;473793;5215318;171;950;
7680;485005;5197907;485154;5196969;171;950;
7688;474166;5196343;474315;5195404;171;950;
8014;489750;5211416;489899;5210478;171;950;
8211;473588;5216298;473736;5215359;171;950;
8365;483157;5197108;483306;5196170;171;950;
8451;475506;5199390;475655;5198451;171;950;
8820;478091;5214075;478239;5213136;171;950;
8973;486143;5194240;486291;5193302;171;950;
9121;475506;5199390;475655;5198451;171;950;
9605;478687;5218624;478835;5217686;171;950;
9942;486498;5206699;486647;5205761;171;950;
11690;486356;5200247;487294;5200396;81;950;
11891;483137;5207787;484075;5207935;81;950;
12379;486405;5200255;487343;5200404;81;950;
12779;474116;5215521;475054;5215669;81;950;
13027;474303;5199958;474451;5199020;171;950;
13162;487324;5208197;487473;5207258;171;950;
13534;477237;5195816;477385;5194878;171;950;
14053;489850;5194169;489998;5193231;171;950;
14161;483157;5197108;483306;5196170;171;950;
14398;490755;5208588;490904;5207650;171;950;
14407;491100;5210567;491248;5209628;171;950;
15036;491682;5206255;491830;5205316;171;950;
15106;478506;5205383;478654;5204444;171;950;
26;482904;5193272;483746;5193709;62;948;
982;481268;5207440;481705;5206598;152;948;
1226;489176;5217602;489331;5218538;9;948;
1376;483899;5195302;484741;5195739;62;948;
2560;486914;5212384;487069;5213320;9;948;
2653;489183;5217553;489339;5218489;9;948;
2699;481767;5213240;482609;5213677;62;948;
3880;489057;5216115;489993;5215960;99;948;
4305;483267;5206643;484109;5207080;62;948;
4444;486579;5212584;486734;5213520;9;948;
4975;490640;5209633;491576;5209478;99;948;
5511;472780;5204779;473622;5205217;62;948;
6041;483161;5205715;484003;5206152;62;948;
6385;491764;5196143;491920;5197079;9;948;
6397;476140;5195390;476577;5194548;152;948;
8099;474558;5210174;474713;5211110;9;948;
8789;474558;5210174;474713;5211110;9;948;
8865;491715;5217549;491871;5218485;9;948;
9040;487812;5198403;488249;5197561;152;948;
9313;481268;5207440;481705;5206598;152;948;
9331;491087;5210008;491524;5209166;152;948;
10212;475622;5213684;476464;5214121;62;948;
10371;475951;5194347;476388;5193505;152;948;
10908;483759;5195229;484601;5195666;62;948;
11874;482092;5202559;482934;5202996;62;948;
11992;482573;5211342;483415;5211779;62;948;
12882;476148;5195340;476585;5194498;152;948;
13342;487896;5213856;488333;5213014;152;948;
13638;480184;5201497;480340;5202433;9;948;
14334;480176;5201547;480332;5202483;9;948;
14680;489176;5217602;489331;5218538;9;948;
14835;477829;5195910;478266;5195068;152;948;
14966;479412;5201578;479568;5202513;9;948;
15032;476680;5202208;476835;5203144;9;948;
15226;483388;5210358;483543;5211293;9;948;
15391;489176;5217602;489331;5218538;9;948;
805;485989;5201607;486700;5202226;48;943;
1038;479159;5208929;479871;5209548;48;943;
1135;492159;5213468;492528;5214336;23;943;
1895;489930;5215393;490299;5216261;23;943;
2005;477999;5215933;478368;5216802;23;943;
4078;473229;5195232;473941;5195851;48;943;
4109;487359;5199343;488071;5199962;48;943;
4122;481259;5199187;482127;5198818;113;943;
6932;474790;5218614;475409;5217902;138;943;
7647;486642;5193965;487011;5194833;23;943;
8103;480061;5213779;480680;5213067;138;943;
8737;490137;5213451;490505;5214320;23;943;
11082;474523;5200803;475235;5201422;48;943;
11654;478274;5195981;478642;5196849;23;943;
12030;489994;5213074;490363;5213943;23;943;
12072;485983;5214110;486694;5214729;48;943;
12506;479044;5203899;479413;5204767;23;943;
12782;478707;5214020;479076;5214889;23;943;
14127;486642;5193965;487011;5194833;23;943;
14991;484852;5203350;485564;5203969;48;943;
992;482492;5208343;483269;5208871;55;939;
1669;478577;5209089;479354;5209617;55;939;
2424;481268;5207440;481530;5208342;16;939;
2845;473780;5194307;474557;5194835;55;939;
3682;476367;5204183;477144;5204711;55;939;
3911;473401;5214598;473929;5213821;145;939;
4685;483340;5196277;484242;5196015;106;939;
4874;474060;5202451;474837;5202979;55;939;
5452;476349;5203978;476877;5203201;145;939;
7230;487795;5206500;488057;5207402;16;939;
7488;473765;5214858;474293;5214081;145;939;
7574;487228;5192185;487490;5193087;16;939;
8877;485770;5217367;486298;5216590;145;939;
9431;480380;5209527;480643;5210429;16;939;
11223;481268;5207440;481530;5208342;16;939;
11432;489964;5215500;490226;5216402;16;939;
11632;481654;5194137;482431;5194665;55;939;
11694;481392;5197386;482169;5197914;55;939;
12356;490572;5200156;491349;5200684;55;939;
12859;487229;5195374;487757;5194597;145;939;
12886;485295;5196080;486197;5195818;106;939;
13882;478121;5210688;478383;5211590;16;939;
14042;475497;5218625;476025;5217848;145;939;
14046;492335;5192538;492597;5193440;16;939;
14149;484866;5195911;485128;5196813;16;939;
15265;478165;5211049;478427;5211951;16;939;
15420;481349;5217476;481611;5218378;16;939;
664;473281;5193621;473388;5194549;6;934;
1907;489042;5213329;489149;5214257;6;934;
2651;476949;5215210;477055;5216138;6;934;
3739;479765;5207658;480615;5208045;65;934;
4624;482813;5193207;483663;5193594;65;934;
5364;483031;5200784;483881;5201172;65;934;
7726;481295;5199598;481683;5198748;155;934;
8799;485029;5213098;485135;5214026;6;934;
9005;473281;5193621;473388;5194549;6;934;
9482;485029;5213098;485135;5214026;6;934;
9697;491346;5196229;491452;5197157;6;934;
10032;488579;5208902;488685;5209830;6;934;
10373;473294;5194179;474144;5194567;65;934;
10634;483937;5209128;484324;5208279;155;934;
10674;484040;5209752;484146;5210680;6;934;
10904;486977;5194727;487083;5195655;6;934;
11165;483218;5206635;484068;5207023;65;934;
11489;481829;5213806;482679;5214194;65;934;
13598;478896;5198762;479002;5199690;6;934;
14675;490239;5217922;490626;5217073;155;934;
15054;480202;5201703;480308;5202631;6;934;
409;477038;5209858;477692;5210519;44;930;
515;479814;5214702;480240;5215529;27;930;
1271;481567;5217055;481993;5217882;27;930;
1375;483244;5194642;483899;5195302;44;930;
1444;489403;5198908;489829;5199734;27;930;
2101;483244;5194642;483899;5195302;44;930;
2240;484671;5200335;485097;5201162;27;930;
3572;491353;5202254;492180;5201828;117;930;
4186;491856;5200359;492282;5201186;27;930;
4371;482476;5209403;483302;5208977;117;930;
4495;474909;5214026;475564;5214687;44;930;
4809;492456;5200404;493111;5201064;44;930;
5402;484776;5203187;485431;5203847;44;930;
6577;488100;5204574;488761;5203919;134;930;
6674;482900;5208002;483727;5207576;117;930;
6715;484436;5208853;485263;5208427;117;930;
7116;492046;5199478;492472;5200305;27;930;
7761;491931;5200523;492357;5201350;27;930;
8686;478775;5208159;479201;5208986;27;930;
8845;480584;5214318;481009;5215145;27;930;
8979;486567;5193801;486993;5194628;27;930;
9612;492052;5192088;492478;5192915;27;930;
9792;492454;5199138;492880;5199965;27;930;
10072;477212;5209076;477867;5209736;44;930;
10180;490066;5214858;490492;5215685;27;930;
10289;479820;5217538;480475;5218199;44;930;
10640;492730;5209863;493557;5209437;117;930;
10721;489468;5214156;490129;5213501;134;930;
11034;483299;5199409;483954;5200070;44;930;
11080;484470;5201923;485125;5202584;44;930;
11712;492547;5200469;493202;5201129;44;930;
12375;492547;5200469;493202;5201129;44;930;
12639;482348;5210851;483174;5210425;117;930;
13668;488158;5204532;488818;5203877;134;930;
14305;483271;5204062;483932;5203407;134;930;
14890;479586;5196644;480012;5197471;27;930;
119;488436;5199261;489293;5199599;68;921;
140;491773;5199283;492371;5199985;40;921;
930;491003;5205742;491486;5206527;31;921;
1130;478386;5211894;478869;5212679;31;921;
1326;486517;5193793;487000;5194579;31;921;
1433;480197;5195982;480680;5196767;31;921;
1785;490218;5211338;490275;5212258;3;921;
1867;472882;5212440;473480;5213142;40;921;
1988;482712;5216224;483195;5217009;31;921;
2394;484853;5206540;485336;5207325;31;921;
2527;483483;5211031;483967;5211816;31;921;
2610;485218;5214141;485816;5214843;40;921;
2642;490100;5214964;490583;5215750;31;921;
2736;476842;5217167;477439;5217870;40;921;
3185;478725;5208151;479208;5208936;31;921;
3617;484039;5202412;484636;5203114;40;921;
3887;483447;5215733;484233;5215250;121;921;
4013;486328;5193713;486925;5194415;40;921;
4196;485364;5202672;486222;5203011;68;921;
4360;476909;5206193;477507;5206895;40;921;
4387;475281;5208162;475764;5208948;31;921;
4474;484766;5214120;485249;5214905;31;921;
4575;480198;5215472;480796;5216174;40;921;
4790;483031;5200784;483888;5201122;68;921;
4893;480924;5203538;481522;5204240;40;921;
4963;483238;5207145;484096;5207483;68;921;
5127;480198;5215472;480796;5216174;40;921;
5300;473158;5196638;473860;5196041;130;921;
5335;488004;5198787;488707;5198190;130;921;
5512;492473;5208607;493258;5208124;121;921;
5562;474403;5208276;475000;5208979;40;921;
5683;483447;5215733;484233;5215250;121;921;
5867;483329;5196984;484249;5196927;93;921;
6069;481162;5206512;481947;5206029;121;921;
6504;481497;5200237;482200;5199640;130;921;
6799;483856;5214431;484641;5213948;121;921;
7226;488828;5205094;488885;5206014;3;921;
7604;486434;5194641;486490;5195561;3;921;
8056;481139;5209850;481737;5210552;40;921;
8521;474216;5202425;474813;5203127;40;921;
8565;491995;5208430;492780;5207947;121;921;
8648;476909;5206193;477507;5206895;40;921;
8741;486083;5211240;486680;5211942;40;921;
9100;492657;5203929;493141;5204714;31;921;
9122;477264;5199162;477747;5199947;31;921;
9190;489255;5203997;489593;5203139;158;921;
9322;475594;5207149;476296;5206551;130;921;
9424;486083;5211240;486680;5211942;40;921;
9821;478606;5202513;479203;5203215;40;921;
10010;484853;5206540;485336;5207325;31;921;
10306;476842;5217167;477439;5217870;40;921;
10762;478467;5214894;478806;5214036;158;921;
11198;484853;5206540;485336;5207325;31;921;
11410;472877;5213755;473474;5214457;40;921;
11521;476842;5217167;477439;5217870;40;921;
11706;473077;5197790;473674;5198492;40;921;
12324;473876;5194980;474474;5195682;40;921;
12543;482004;5205987;482862;5206326;68;921;
12558;490981;5208118;491465;5208903;31;921;
12812;480198;5215472;480796;5216174;40;921;
13654;477359;5201759;478144;5201275;121;921;
13808;478285;5209651;478987;5209053;130;921;
14166;478125;5196919;478608;5197704;31;921;
14324;478096;5202534;478579;5203319;31;921;
14448;476909;5206193;477507;5206895;40;921;
14467;477703;5208850;478187;5209635;31;921;
14515;481181;5209907;481778;5210609;40;921;
14583;474108;5209495;474591;5210281;31;921;
14900;484708;5198822;485306;5199524;40;921;
15066;489255;5203997;489593;5203139;158;921;
15150;476909;5206193;477507;5206895;40;921;
15158;487278;5205608;487762;5206393;31;921;
15253;486124;5211297;486722;5211999;40;921;
15424;474469;5216488;475326;5216826;68;921;
15426;478342;5216646;478399;5217566;3;921;
226;483345;5201998;484130;5202477;58;919;
482;489173;5217298;489917;5216758;126;919;
622;491110;5195482;491853;5194942;126;919;
662;480832;5194209;481045;5195103;13;919;
663;481268;5195291;481809;5196034;36;919;
864;477813;5203045;478353;5203789;36;919;
1168;487951;5213510;488429;5212725;148;919;
1550;492645;5202408;492858;5203302;13;919;
1571;483345;5201998;484130;5202477;58;919;
1575;473629;5201016;473841;5201910;13;919;
2176;490146;5198367;490687;5199111;36;919;
2861;476184;5195751;476724;5196495;36;919;
3105;472738;5204722;473523;5205201;58;919;
3126;484203;5206488;484743;5207231;36;919;
3212;484903;5209737;485688;5210216;58;919;
3758;475632;5207864;476376;5207323;126;919;
4231;480699;5202085;481239;5202829;36;919;
4630;476705;5192138;477246;5192882;36;919;
4903;472866;5204236;473650;5204715;58;919;
5147;475368;5215922;476112;5215381;126;919;
5555;475632;5207864;476376;5207323;126;919;
5640;486245;5214050;486989;5213510;126;919;
5702;489124;5217290;489867;5216750;126;919;
5713;481388;5216268;481867;5215483;148;919;
6189;490264;5212965;491008;5212425;126;919;
6248;489066;5217332;489810;5216792;126;919;
6257;473524;5214465;474002;5213680;148;919;
6319;477447;5217820;478191;5217280;126;919;
6474;481714;5199512;482457;5198972;126;919;
6592;476711;5202010;477190;5201226;148;919;
6762;490264;5212965;491008;5212425;126;919;
7292;487552;5209954;488296;5209414;126;919;
7333;483055;5209900;483799;5209360;126;919;
7394;474542;5210273;474755;5211167;13;919;
7458;487357;5215340;487836;5214555;148;919;
7939;475754;5207731;476498;5207191;126;919;
7963;475243;5207448;475986;5206907;126;919;
8098;474017;5209430;474558;5210174;36;919;
8816;480638;5213972;481179;5214716;36;919;
9019;481227;5195233;481767;5195977;36;919;
9395;481397;5210143;481937;5210887;36;919;
9690;480832;5194209;481045;5195103;13;919;
9872;473629;5201016;473841;5201910;13;919;
10064;479354;5209617;479894;5210361;36;919;
10238;489168;5217652;489380;5218546;13;919;
10479;487995;5201722;488739;5201182;126;919;
10606;472928;5204803;473713;5205282;58;919;
10890;477263;5194049;477804;5194792;36;919;
11246;484270;5202549;484810;5203293;36;919;
11827;490700;5204783;491594;5204570;103;919;
11995;475000;5208979;475785;5209457;58;919;
12160;474666;5216519;475451;5216998;58;919;
12341;488111;5198754;488855;5198213;126;919;
13199;483120;5209809;483864;5209269;126;919;
13217;477263;5210349;477742;5209565;148;919;
13505;475958;5194298;476437;5193513;148;919;
13626;492695;5202416;492907;5203310;13;919;
14052;476105;5192093;476645;5192837;36;919;
15180;482115;5208485;482327;5209380;13;919;
1127;480111;5213787;480680;5213067;141;917;
1487;487141;5199764;487861;5200334;51;917;
1562;474424;5200788;475144;5201357;51;917;
1740;484352;5209700;484672;5210561;20;917;
3791;486658;5210167;487377;5210736;51;917;
5471;476375;5204134;477095;5204704;51;917;
6831;479671;5214325;479990;5215186;20;917;
7366;485217;5210951;485787;5210231;141;917;
7959;477465;5206838;477785;5207698;20;917;
8072;490137;5213451;490456;5214312;20;917;
8466;482132;5199427;482852;5199996;51;917;
8777;486269;5211978;486589;5212839;20;917;
8796;480111;5213787;480680;5213067;141;917;
9147;473565;5198222;473884;5199082;20;917;
9421;490137;5213451;490456;5214312;20;917;
9471;478526;5211005;478846;5211866;20;917;
9476;480111;5213787;480680;5213067;141;917;
9784;487141;5199764;487861;5200334;51;917;
9832;473524;5198164;473843;5199025;20;917;
11634;481287;5195496;482006;5196066;51;917;
11908;486601;5203172;486921;5204032;20;917;
12646;487601;5210924;487920;5211784;20;917;
13655;482811;5203128;483381;5202409;141;917;
14915;480640;5198937;481210;5198217;141;917;
257;472817;5202305;473683;5202594;71;912;
314;478318;5205606;479184;5205895;71;912;
667;473462;5196636;473751;5195770;161;912;
1281;480918;5217003;480925;5217915;0;912;
1295;478465;5214590;478472;5215502;0;912;
1701;479659;5207691;480524;5207980;71;912;
1832;487025;5212959;487033;5213871;0;912;
1852;487413;5213071;487420;5213983;0;912;
2011;478491;5214746;478498;5215658;0;912;
3045;472817;5202305;473683;5202594;71;912;
3224;487439;5213227;487446;5214139;0;912;
3503;483230;5196968;484143;5196961;90;912;
4694;485471;5196564;486337;5196853;71;912;
5214;486467;5194747;487333;5195036;71;912;
5265;483230;5196968;484143;5196961;90;912;
5873;477629;5196537;477918;5195671;161;912;
6037;473869;5204294;474781;5204287;90;912;
7026;484820;5198435;485109;5197569;161;912;
7210;479441;5201076;479448;5201988;0;912;
7828;488803;5203014;488810;5203927;0;912;
8882;484282;5216220;484289;5217132;0;912;
8919;478457;5214639;478464;5215551;0;912;
10646;475228;5205623;476093;5205912;71;912;
11226;479659;5207691;480524;5207980;71;912;
12824;478866;5217488;479779;5217481;90;912;
12920;478996;5196854;479908;5196847;90;912;
13089;473918;5204302;474831;5204294;90;912;
13720;488877;5205102;488885;5206014;0;912;
14150;484828;5198386;485117;5197520;161;912;
14157;481956;5197020;482245;5196154;161;912;
14277;474339;5199407;474347;5200320;0;912;
14297;487334;5203339;487342;5204251;0;912;
14888;478514;5198297;478522;5199209;0;912;
15046;479790;5204624;480079;5203759;161;912;
15091;486007;5206925;486296;5206060;161;912;
209;481457;5202408;482331;5202647;74;905;
560;473983;5216360;474856;5216600;74;905;
657;481956;5197020;482196;5196146;164;905;
1843;486573;5213899;486615;5212995;177;905;
2567;491119;5214923;491161;5214019;177;905;
3822;491115;5212391;492019;5212433;87;905;
3919;490228;5217668;491133;5217710;87;905;
3960;479022;5217462;479927;5217504;87;905;
4162;478121;5199500;478994;5199740;74;905;
4651;491320;5196073;492193;5196312;74;905;
4827;474843;5200702;475716;5200942;74;905;
4842;481457;5202408;482331;5202647;74;905;
5306;485194;5198950;486068;5199189;74;905;
6044;478199;5205081;478241;5204176;177;905;
6271;490623;5217730;491528;5217772;87;905;
6887;480445;5216473;480684;5215599;164;905;
6995;473388;5194549;473430;5193644;177;905;
7266;478404;5206025;478644;5205151;164;905;
7653;472912;5194676;472954;5193771;177;905;
8184;486700;5218526;486742;5217622;177;905;
8380;478522;5199209;478564;5198305;177;905;
8677;475970;5208930;476012;5208025;177;905;
9323;474788;5207122;474830;5206218;177;905;
10172;491446;5215734;491488;5214830;177;905;
10723;491397;5214765;491636;5213891;164;905;
10746;486981;5213559;487023;5212655;177;905;
10801;490199;5218169;491104;5218211;87;905;
11066;481237;5201563;482141;5201605;87;905;
11444;478433;5215749;478475;5214844;177;905;
11607;487626;5196702;488530;5196745;87;905;
11633;482656;5196118;482698;5195213;177;905;
11657;485257;5198555;486130;5198794;74;905;
11966;492703;5211631;493608;5211673;87;905;
12787;480426;5217229;481331;5217271;87;905;
13260;490993;5215713;491035;5214809;177;905;
13652;474107;5201193;474347;5200320;164;905;
13743;477126;5204506;477168;5203601;177;905;
14582;473969;5212612;474209;5211739;164;905;
14627;492318;5216936;492360;5216031;177;905;
14779;481279;5194584;481321;5193679;177;905;
14875;482754;5197095;482994;5196222;164;905;
15278;486573;5213899;486615;5212995;177;905;
15329;489189;5216238;489231;5215333;177;905;
15400;486700;5218526;486742;5217622;177;905;
42;486558;5194812;487440;5195002;77;901;
177;478113;5199549;478994;5199740;77;901;
536;479546;5216077;480208;5216688;47;901;
551;476920;5216674;477582;5217285;47;901;
580;490913;5193528;491576;5194139;47;901;
581;489861;5192500;490523;5193112;47;901;
651;485980;5197505;486773;5197934;61;901;
695;484997;5197957;485187;5197076;167;901;
1249;486191;5218547;486282;5217650;174;901;
1279;479780;5214595;480157;5215414;24;901;
1474;492498;5200461;493160;5201072;47;901;
1561;490417;5204333;490607;5203452;167;901;
1591;483687;5203672;484350;5204283;47;901;
1806;478410;5210784;478786;5211603;24;901;
1948;489176;5217602;489339;5218489;10;901;
2129;481687;5194243;482480;5194673;61;901;
2244;481737;5200326;482529;5200755;61;901;
2503;477204;5209125;477867;5209736;47;901;
2509;484854;5209729;485647;5210159;61;901;
3343;484014;5215671;484391;5216490;24;901;
3485;476148;5195340;476577;5194548;151;901;
3542;475112;5197404;476009;5197495;84;901;
3570;478163;5199557;479044;5199747;77;901;
3703;479514;5206049;479943;5205256;151;901;
3852;491517;5213366;492403;5213203;100;901;
4107;485293;5198965;486174;5199156;77;901;
4338;483194;5207745;484075;5207935;77;901;
4341;483807;5207387;484704;5207478;84;901;
4454;486958;5212746;487121;5213632;10;901;
4885;484661;5205193;485558;5205285;84;901;
4925;492310;5206759;493103;5207188;61;901;
4962;482446;5206715;483238;5207145;61;901;
5236;473131;5193293;474028;5193384;84;901;
5425;478190;5202903;478852;5203514;47;901;
5464;473027;5203857;473820;5204286;61;901;
5849;478286;5196539;478898;5195877;137;901;
6106;487142;5209029;487753;5208366;137;901;
6141;475517;5208909;475609;5208012;174;901;
6238;484402;5214821;485013;5214159;137;901;
6364;475218;5193219;475310;5192322;174;901;
6467;479374;5199901;479564;5199020;167;901;
6612;485544;5206649;485734;5205768;167;901;
6785;491002;5214702;491192;5213821;167;901;
6898;479265;5215931;479428;5216818;10;901;
6919;477341;5216892;477432;5215995;174;901;
6959;475122;5193507;475213;5192610;174;901;
6973;477749;5194176;478361;5193514;137;901;
6981;473024;5193327;473116;5192430;174;901;
7335;475962;5208979;476053;5208082;174;901;
7434;482720;5214251;482910;5213370;167;901;
7463;484337;5214912;484948;5214250;137;901;
7566;474798;5218565;475409;5217902;137;901;
7638;491354;5196179;491517;5197066;10;901;
7882;488448;5206856;488877;5206063;151;901;
7887;492113;5206728;492204;5205831;174;901;
8011;488380;5207605;488756;5208424;24;901;
8077;491493;5214476;491584;5213580;174;901;
8090;473091;5210802;473183;5209906;174;901;
8266;492807;5194992;493184;5195811;24;901;
8333;482230;5196253;482321;5195356;174;901;
8382;491043;5199420;491419;5200239;24;901;
8560;488448;5206856;488877;5206063;151;901;
8625;492400;5208748;492777;5209567;24;901;
8629;482726;5206861;483519;5207290;61;901;
8870;490251;5218481;490343;5217585;174;901;
8910;479780;5214595;480157;5215414;24;901;
8933;474827;5217101;475490;5217713;47;901;
9045;483808;5195237;484601;5195666;61;901;
9057;483755;5196849;484132;5197668;24;901;
9422;486081;5209974;486172;5209077;174;901;
9595;477492;5216258;477583;5215361;174;901;
9894;483687;5203672;484350;5204283;47;901;
10045;479125;5208822;479788;5209433;47;901;
10074;473609;5210732;473700;5209836;174;901;
10148;475729;5211726;476626;5211818;84;901;
10264;486191;5218547;486282;5217650;174;901;
10281;481651;5217170;482027;5217989;24;901;
10376;487592;5196596;488473;5196786;77;901;
10612;492616;5208984;493435;5208608;114;901;
10717;472844;5211725;473034;5210844;167;901;
10725;491002;5214702;491192;5213821;167;901;
10965;483589;5197582;483752;5198468;10;901;
11387;473176;5212183;473839;5212794;47;901;
11485;474617;5216511;475410;5216941;61;901;
11506;481651;5217170;482027;5217989;24;901;
11660;487380;5198891;488267;5198728;100;901;
11817;478062;5203389;478725;5204000;47;901;
11828;490382;5205188;491045;5205799;47;901;
11848;479728;5205019;480609;5205209;77;901;
11922;482344;5208319;483136;5208748;61;901;
12001;487193;5211264;487569;5212083;24;901;
12248;484492;5194434;485373;5194625;77;901;
12415;490613;5202137;491275;5202748;47;901;
12611;483851;5208710;484738;5208546;100;901;
13344;487471;5215257;487901;5214464;151;901;
13438;490528;5193720;490620;5192823;174;901;
13484;473016;5193376;473108;5192479;174;901;
13554;482238;5196203;482329;5195307;174;901;
13595;479494;5198503;479684;5197621;167;901;
13761;487389;5208106;487480;5207209;174;901;
13790;482081;5208379;482271;5207498;167;901;
13834;486070;5209719;486261;5208838;167;901;
13841;486472;5211656;486663;5210775;167;901;
13856;481118;5210302;481495;5211121;24;901;
13880;473018;5210943;473110;5210046;174;901;
14027;478637;5218616;478827;5217735;167;901;
14066;483442;5193711;483632;5192830;167;901;
14115;477252;5195718;477344;5194821;174;901;
14138;490911;5197375;491288;5198194;24;901;
14185;486021;5199486;486112;5198589;174;901;
14351;488448;5206856;488877;5206063;151;901;
14381;485849;5205685;486039;5204804;167;901;
14451;489392;5209841;489484;5208944;174;901;
14546;490475;5212594;490638;5213480;10;901;
14561;491493;5214476;491584;5213580;174;901;
14569;487276;5215530;487706;5214737;151;901;
14778;473024;5193327;473116;5192430;174;901;
14783;480840;5194160;481003;5195046;10;901;
14787;492324;5195169;492700;5195987;24;901;
14834;474715;5196075;474806;5195178;174;901;
14849;482157;5196393;482347;5195512;167;901;
14862;483948;5195310;484741;5195739;61;901;
14903;490062;5200176;490253;5199295;167;901;
14976;485947;5201550;486610;5202161;47;901;
15020;491152;5204804;491763;5204141;137;901;
15064;493503;5207859;493594;5206962;174;901;
15137;482817;5206926;483610;5207355;61;901;
15246;490475;5212594;490638;5213480;10;901;
15411;483120;5214922;483212;5214025;174;901;
15417;479780;5214595;480157;5215414;24;901;
13;483290;5192118;484179;5192259;81;900;
636;477229;5195866;477370;5194977;171;900;
709;483165;5197059;483306;5196170;171;900;
778;475514;5199340;475655;5198451;171;900;
1160;482705;5214350;482845;5213461;171;900;
1420;482609;5196414;482750;5195525;171;900;
1447;483173;5197010;483314;5196121;171;900;
1871;491396;5215727;491537;5214838;171;900;
1924;487354;5215998;487495;5215109;171;900;
5138;474066;5215513;474955;5215654;81;900;
5165;478981;5217405;479870;5217546;81;900;
5596;478667;5210116;479556;5210257;81;900;
5619;477895;5211158;478784;5211299;81;900;
5726;478698;5215993;479587;5216134;81;900;
5824;479480;5194754;480369;5194895;81;900;
5836;489066;5196880;489207;5195991;171;900;
5961;474310;5199909;474451;5199020;171;900;
5980;489497;5203428;489638;5202539;171;900;
6407;485824;5197531;485965;5196642;171;900;
6565;489505;5203379;489645;5202490;171;900;
6839;489750;5211416;489891;5210527;171;900;
7009;483157;5197108;483298;5196220;171;900;
7579;485771;5194029;485912;5193141;171;900;
7843;489505;5203379;489645;5202490;171;900;
7890;485857;5205636;485997;5204747;171;900;
8300;477229;5195866;477370;5194977;171;900;
8886;486191;5218547;486332;5217658;171;900;
9060;483165;5197059;483306;5196170;171;900;
9639;486151;5194191;486291;5193302;171;900;
9762;485158;5198539;486047;5198680;81;900;
10434;487993;5200456;488882;5200597;81;900;
10509;481400;5202449;482289;5202590;81;900;
10544;479967;5204146;480108;5203257;171;900;
10778;487844;5214506;487984;5213617;171;900;
10836;478645;5218567;478786;5217678;171;900;
12048;475638;5211661;476527;5211802;81;900;
12877;490873;5196660;491013;5195771;171;900;
13450;485779;5193980;485920;5193091;171;900;
13694;479435;5203353;479575;5202464;171;900;
14017;473588;5216298;473728;5215409;171;900;
14455;491414;5210819;491555;5209930;171;900;
14617;478091;5214075;478232;5213186;171;900;
14629;491059;5214661;491200;5213772;171;900;
14868;483165;5197059;483306;5196170;171;900;
14950;475514;5199340;475655;5198451;171;900;
15003;490466;5204341;490607;5203452;171;900;
66;477063;5194675;477791;5195195;54;894;
78;483340;5196277;484192;5196007;107;894;
774;491695;5199777;491965;5200630;17;894;
954;487762;5206393;488032;5207246;17;894;
1372;474313;5194138;475041;5194659;54;894;
2219;481483;5197451;482211;5197971;54;894;
2694;475096;5215727;475823;5216247;54;894;
2751;488470;5192331;489198;5192851;54;894;
3021;473538;5200951;473808;5201804;17;894;
3208;487136;5209382;487406;5210235;17;894;
3917;473830;5214767;474350;5214039;144;894;
3979;488512;5192388;489239;5192908;54;894;
3981;488028;5192564;488756;5193085;54;894;
4118;490572;5200156;491299;5200676;54;894;
