ID; A.X; A.Y; B.X; B.Y; A; L
8663;-470759;-1268840;-469634;-1267340;36;1875;
8672;-478934;-1268615;-477809;-1267115;36;1875;
8692;-479684;-1275440;-478559;-1273940;36;1875;
8955;-460634;-1256765;-458759;-1256765;90;1875;
9097;-495134;-1255415;-494609;-1253615;16;1875;
9578;-488159;-1324640;-486659;-1325765;126;1875;
9809;-473609;-1310240;-472484;-1311740;143;1875;
9886;-475709;-1304915;-474584;-1306415;143;1875;
10223;-480509;-1283615;-478634;-1283615;90;1875;
10379;-486284;-1272665;-485159;-1274165;143;1875;
10877;-493484;-1261415;-491609;-1261415;90;1875;
12261;-487259;-1267940;-485759;-1269065;126;1875;
12286;-491909;-1269740;-490109;-1270265;106;1875;
12667;-494834;-1257365;-492959;-1257365;90;1875;
13384;-464834;-1310690;-463334;-1311815;126;1875;
14228;-493184;-1262540;-491384;-1263065;106;1875;
15353;-479159;-1298090;-477659;-1299215;126;1875;
17114;-465809;-1314890;-464309;-1316015;126;1875;
17242;-475709;-1304915;-474584;-1306415;143;1875;
17696;-479909;-1280015;-478034;-1280015;90;1875;
18031;-492884;-1273940;-491759;-1275440;143;1875;
18231;-468134;-1263965;-468134;-1262090;0;1875;
18442;-508859;-1254665;-507059;-1255190;106;1875;
18714;-507809;-1248290;-505934;-1248290;90;1875;
18735;-495959;-1245890;-495434;-1247690;163;1875;
20472;-461234;-1259315;-459434;-1259840;106;1875;
20887;-500084;-1247540;-498584;-1248665;126;1875;
20928;-478709;-1244315;-476834;-1244315;90;1875;
22814;-480584;-1258190;-480584;-1256315;0;1875;
23422;-495134;-1241240;-494609;-1243040;163;1875;
23968;-480884;-1298990;-480884;-1297115;0;1875;
24013;-475109;-1295690;-475109;-1293815;0;1875;
24111;-486809;-1290440;-486809;-1288565;0;1875;
24879;-463634;-1263815;-462509;-1265315;143;1875;
24961;-466259;-1264640;-465734;-1262840;16;1875;
26562;-499859;-1279490;-498734;-1280990;143;1875;
27065;-463559;-1263890;-462434;-1265390;143;1875;
27225;-488309;-1261640;-488309;-1259765;0;1875;
27795;-450584;-1250915;-450584;-1249040;0;1875;
28260;-455609;-1307015;-455609;-1305140;0;1875;
28511;-484034;-1291340;-484034;-1289465;0;1875;
28802;-479759;-1276865;-478634;-1275365;36;1875;
29016;-505934;-1266515;-505409;-1268315;163;1875;
29033;-448559;-1270340;-448559;-1268465;0;1875;
29291;-465809;-1259765;-464684;-1258265;36;1875;
30761;-490484;-1286165;-489959;-1287965;163;1875;
30825;-455684;-1275740;-455159;-1277540;163;1875;
31398;-456959;-1259315;-456434;-1257515;16;1875;
31992;-495809;-1241015;-495284;-1242815;163;1875;
32838;-506984;-1281590;-505484;-1282715;126;1875;
32870;-479909;-1280015;-478034;-1280015;90;1875;
33028;-469559;-1273640;-468434;-1275140;143;1875;
33099;-486284;-1272665;-485159;-1274165;143;1875;
33872;-507809;-1248290;-505934;-1248290;90;1875;
33879;-459659;-1246415;-459134;-1248215;163;1875;
34547;-472709;-1297640;-472709;-1295765;0;1875;
35356;-480284;-1262315;-480284;-1260440;0;1875;
35713;-454409;-1251965;-453284;-1250465;36;1875;
37366;-495134;-1255415;-494609;-1253615;16;1875;
37744;-476759;-1242590;-475259;-1241465;53;1875;
38984;-494834;-1257365;-492959;-1257365;90;1875;
39714;-472259;-1318790;-472259;-1316915;0;1875;
41457;-478709;-1244315;-476834;-1244315;90;1875;
42558;-508784;-1279040;-508784;-1277165;0;1875;
42782;-446909;-1271765;-446909;-1269890;0;1875;
43943;-471134;-1328390;-469334;-1328915;106;1875;
44369;-479009;-1296590;-477884;-1298090;143;1875;
44577;-486809;-1290440;-486809;-1288565;0;1875;
46168;-455909;-1241015;-455384;-1242815;163;1875;
46406;-465809;-1314890;-464309;-1316015;126;1875;
47023;-493784;-1276340;-492659;-1277840;143;1875;
47112;-451034;-1276715;-450509;-1274915;16;1875;
327;-474209;-1302965;-473009;-1304390;139;1862;
2111;-470384;-1306115;-469184;-1307540;139;1862;
4869;-474884;-1270415;-473459;-1269215;49;1862;
6878;-492734;-1265840;-491309;-1264640;49;1862;
9882;-480584;-1304015;-479384;-1305440;139;1862;
12145;-493034;-1273865;-491834;-1275290;139;1862;
13444;-474209;-1302965;-473009;-1304390;139;1862;
15290;-480584;-1304015;-479384;-1305440;139;1862;
17531;-478859;-1285940;-477659;-1287365;139;1862;
23521;-469784;-1324565;-468359;-1325765;130;1862;
23525;-488159;-1324565;-486734;-1325765;130;1862;
25807;-482909;-1322540;-481484;-1323740;130;1862;
26637;-456884;-1282115;-455459;-1280915;49;1862;
29004;-462209;-1272290;-460784;-1271090;49;1862;
31461;-492809;-1257365;-491384;-1256165;49;1862;
31828;-494909;-1246940;-493709;-1245515;40;1862;
33250;-458009;-1265690;-456809;-1267115;139;1862;
41707;-488159;-1324565;-486734;-1325765;130;1862;
44104;-491384;-1317815;-490184;-1319240;139;1862;
44905;-489509;-1273490;-488309;-1274915;139;1862;
46256;-482909;-1322540;-481484;-1323740;130;1862;
101;-456359;-1320290;-455009;-1321565;133;1856;
3754;-474659;-1246490;-473384;-1245140;43;1856;
5107;-471209;-1262315;-469859;-1261040;46;1856;
6465;-454934;-1283315;-453584;-1282040;46;1856;
6780;-480734;-1274090;-479459;-1272740;43;1856;
7119;-455984;-1260590;-454709;-1259240;43;1856;
8007;-483959;-1301315;-482684;-1299965;43;1856;
8645;-449684;-1267790;-448334;-1266515;46;1856;
10182;-483959;-1283315;-482609;-1284590;133;1856;
10392;-507209;-1274390;-505859;-1275665;133;1856;
10447;-462809;-1271615;-461459;-1270340;46;1856;
10458;-505934;-1271840;-504659;-1273190;136;1856;
12175;-480884;-1274165;-479534;-1272890;46;1856;
12340;-462659;-1271465;-461309;-1270190;46;1856;
12883;-470684;-1249640;-469409;-1250990;136;1856;
13233;-491009;-1322240;-489734;-1323590;136;1856;
13345;-466709;-1313990;-465359;-1315265;133;1856;
15736;-493784;-1276640;-492509;-1277990;136;1856;
15791;-507209;-1274390;-505859;-1275665;133;1856;
16972;-478634;-1321790;-477359;-1323140;136;1856;
17013;-470534;-1318415;-469259;-1319765;136;1856;
17041;-488309;-1322240;-486959;-1323515;133;1856;
17253;-480734;-1303040;-479459;-1304390;136;1856;
17756;-493934;-1276415;-492659;-1277765;136;1856;
17820;-489659;-1273490;-488384;-1274840;136;1856;
18901;-493259;-1242065;-491984;-1243415;136;1856;
18938;-449159;-1242890;-447884;-1244240;136;1856;
19185;-466709;-1319615;-465434;-1320965;136;1856;
19364;-486134;-1302965;-484859;-1304315;136;1856;
21562;-486134;-1302965;-484859;-1304315;136;1856;
23696;-474059;-1314815;-472709;-1316090;133;1856;
23845;-475184;-1303190;-473834;-1304465;133;1856;
24196;-483884;-1283240;-482609;-1284590;136;1856;
24218;-460409;-1287365;-459134;-1288715;136;1856;
25859;-478109;-1321415;-476834;-1322765;136;1856;
25958;-474059;-1314815;-472709;-1316090;133;1856;
27525;-471284;-1250015;-469934;-1251290;133;1856;
27581;-508184;-1249190;-506834;-1250465;133;1856;
29294;-471359;-1262540;-470084;-1261190;43;1856;
29665;-471209;-1250090;-469859;-1251365;133;1856;
30985;-461309;-1272590;-459959;-1271315;46;1856;
32175;-478634;-1321790;-477359;-1323140;136;1856;
32244;-488234;-1322315;-486884;-1323590;133;1856;
32435;-473084;-1307990;-471809;-1309340;136;1856;
32793;-483659;-1282790;-482309;-1284065;133;1856;
33371;-506609;-1262090;-505259;-1263365;133;1856;
34979;-480734;-1274090;-479459;-1272740;43;1856;
35145;-492584;-1266815;-491234;-1265540;46;1856;
36270;-483959;-1301315;-482684;-1299965;43;1856;
39876;-486134;-1302965;-484859;-1304315;136;1856;
41797;-483434;-1320140;-482159;-1321490;136;1856;
43263;-461234;-1256990;-459884;-1258265;133;1856;
43419;-504734;-1252790;-503384;-1254065;133;1856;
44051;-478109;-1321415;-476834;-1322765;136;1856;
44075;-483359;-1320215;-482084;-1321565;136;1856;
44166;-474059;-1314815;-472709;-1316090;133;1856;
44532;-453059;-1292465;-451784;-1293815;136;1856;
44545;-453509;-1292765;-452234;-1294115;136;1856;
46005;-502634;-1245440;-501359;-1244090;43;1856;
46393;-474059;-1314815;-472709;-1316090;133;1856;
48027;-508184;-1249190;-506834;-1250465;133;1856;
2049;-481934;-1310390;-481484;-1312190;165;1855;
3123;-501059;-1257065;-500609;-1258865;165;1855;
6486;-459884;-1284815;-459434;-1286615;165;1855;
16322;-468359;-1256990;-466559;-1257440;104;1855;
18344;-461759;-1257515;-461309;-1259315;165;1855;
20717;-480809;-1251440;-480359;-1253240;165;1855;
21596;-453134;-1302215;-452684;-1304015;165;1855;
23946;-454634;-1298465;-454184;-1296665;14;1855;
25523;-497609;-1247165;-497159;-1245365;14;1855;
26626;-477059;-1277765;-476609;-1275965;14;1855;
27165;-501059;-1257065;-500609;-1258865;165;1855;
29281;-501059;-1257065;-500609;-1258865;165;1855;
30093;-463259;-1327790;-461459;-1327340;75;1855;
30358;-454334;-1311140;-453884;-1309340;14;1855;
30495;-475934;-1296890;-475484;-1298690;165;1855;
30977;-482984;-1273565;-482534;-1271765;14;1855;
33496;-461159;-1259390;-459359;-1259840;104;1855;
34724;-459884;-1284815;-459434;-1286615;165;1855;
35950;-473009;-1242590;-472559;-1240790;14;1855;
40637;-475634;-1269665;-475184;-1267865;14;1855;
41232;-480809;-1251440;-480359;-1253240;165;1855;
44390;-454634;-1298465;-454184;-1296665;14;1855;
45996;-497609;-1247165;-497159;-1245365;14;1855;
47561;-501059;-1257065;-500609;-1258865;165;1855;
19;-468434;-1329065;-466709;-1329740;111;1852;
1132;-507209;-1262090;-506234;-1263665;148;1852;
1529;-458534;-1249940;-456959;-1250915;121;1852;
3139;-451259;-1262690;-450584;-1260965;21;1852;
3701;-497909;-1247615;-497234;-1245890;21;1852;
10720;-492659;-1262615;-490934;-1263290;111;1852;
11511;-468734;-1323440;-467009;-1324115;111;1852;
12176;-489059;-1271990;-487484;-1272965;121;1852;
12979;-497759;-1247315;-497084;-1245590;21;1852;
13154;-468434;-1329065;-466709;-1329740;111;1852;
15158;-478184;-1313765;-476459;-1314440;111;1852;
17901;-496634;-1271915;-495659;-1273490;148;1852;
20839;-498059;-1248590;-497084;-1250165;148;1852;
21138;-466409;-1330340;-464834;-1331315;121;1852;
21402;-473909;-1316615;-473234;-1318340;158;1852;
24549;-459809;-1273190;-459134;-1274915;158;1852;
24870;-483059;-1263140;-482384;-1264865;158;1852;
25638;-470309;-1245215;-469634;-1243490;21;1852;
26236;-477359;-1297640;-476684;-1299365;158;1852;
26754;-474509;-1278140;-473834;-1276415;21;1852;
27441;-463034;-1251590;-462059;-1250015;31;1852;
28916;-487859;-1271315;-486884;-1272890;148;1852;
29863;-497909;-1247615;-497234;-1245890;21;1852;
29999;-498059;-1241840;-497384;-1243565;158;1852;
30033;-473459;-1243565;-472784;-1241840;21;1852;
30126;-467834;-1324640;-466859;-1323065;31;1852;
31877;-497909;-1247615;-497234;-1245890;21;1852;
31940;-505034;-1250390;-504359;-1248665;21;1852;
32678;-486509;-1288415;-484934;-1289390;121;1852;
33072;-496634;-1271915;-495659;-1273490;148;1852;
33334;-508709;-1262465;-507734;-1264040;148;1852;
36071;-472334;-1322165;-470759;-1321190;58;1852;
36956;-477209;-1265240;-475484;-1265915;111;1852;
37122;-487484;-1263665;-485759;-1264340;111;1852;
38517;-489059;-1271990;-487484;-1272965;121;1852;
38857;-478109;-1262465;-477434;-1260740;21;1852;
39320;-478109;-1248215;-477134;-1246640;31;1852;
39764;-478184;-1313765;-476459;-1314440;111;1852;
40485;-469484;-1273715;-468509;-1275290;148;1852;
43037;-483059;-1263140;-482384;-1264865;158;1852;
44047;-469859;-1319990;-468284;-1320965;121;1852;
44216;-478109;-1313765;-476384;-1314440;111;1852;
44482;-480659;-1300190;-479984;-1298465;21;1852;
45311;-483059;-1263140;-482384;-1264865;158;1852;
45759;-483809;-1255115;-483134;-1256840;158;1852;
46662;-477359;-1297640;-476684;-1299365;158;1852;
47140;-474509;-1278140;-473834;-1276415;21;1852;
47357;-491834;-1266590;-490859;-1268165;148;1852;
6892;-466784;-1273340;-465959;-1271690;26;1844;
7333;-473009;-1252865;-472184;-1251215;26;1844;
10728;-454859;-1266515;-453209;-1267340;116;1844;
13078;-452909;-1244165;-452084;-1242515;26;1844;
16605;-452384;-1247465;-450734;-1248290;116;1844;
19613;-451709;-1288340;-450884;-1289990;153;1844;
22722;-467759;-1259165;-466109;-1259990;116;1844;
23263;-479609;-1255040;-478784;-1256690;153;1844;
23391;-506459;-1244090;-505634;-1245740;153;1844;
23812;-479984;-1306340;-479159;-1307990;153;1844;
24192;-483959;-1289390;-483134;-1287740;26;1844;
25594;-479084;-1246190;-478259;-1247840;153;1844;
25676;-506459;-1244090;-505634;-1245740;153;1844;
26366;-483959;-1289315;-483134;-1287665;26;1844;
33311;-454859;-1266515;-453209;-1267340;116;1844;
35516;-487934;-1255790;-487109;-1254140;26;1844;
37419;-473009;-1252865;-472184;-1251215;26;1844;
40148;-451709;-1288340;-450884;-1289990;153;1844;
42441;-451709;-1288340;-450884;-1289990;153;1844;
43845;-506459;-1244090;-505634;-1245740;153;1844;
44650;-483959;-1289315;-483134;-1287665;26;1844;
46105;-506459;-1244090;-505634;-1245740;153;1844;
2798;-504584;-1274765;-504209;-1272965;11;1838;
4192;-454184;-1310915;-453809;-1309115;11;1838;
6001;-459809;-1319540;-458009;-1319165;78;1838;
7585;-452234;-1246265;-451859;-1244465;11;1838;
8768;-466034;-1264115;-465659;-1262315;11;1838;
11880;-477659;-1290365;-475859;-1290740;101;1838;
14495;-460709;-1254140;-458909;-1253765;78;1838;
15044;-465659;-1321865;-463859;-1322240;101;1838;
15593;-496934;-1283615;-496559;-1285415;168;1838;
16966;-465659;-1321865;-463859;-1322240;101;1838;
17793;-507659;-1275290;-507284;-1277090;168;1838;
20332;-465434;-1263590;-465059;-1261790;11;1838;
20446;-482084;-1258340;-481709;-1260140;168;1838;
28226;-454259;-1311140;-453884;-1309340;11;1838;
28513;-483209;-1287890;-482834;-1286090;11;1838;
28633;-489734;-1285040;-489359;-1286840;168;1838;
28948;-504584;-1274765;-504209;-1272965;11;1838;
32171;-465659;-1321865;-463859;-1322240;101;1838;
37669;-452234;-1246265;-451859;-1244465;11;1838;
38230;-477659;-1290365;-475859;-1290740;101;1838;
42335;-485384;-1286840;-485009;-1285040;11;1838;
46905;-489734;-1285040;-489359;-1286840;168;1838;
1267;-484184;-1256240;-483134;-1257740;145;1830;
3802;-501959;-1244690;-500459;-1243640;55;1830;
5777;-501959;-1244690;-500459;-1243640;55;1830;
7250;-488534;-1255490;-487484;-1253990;34;1830;
7623;-501959;-1244690;-500459;-1243640;55;1830;
9439;-501959;-1244690;-500459;-1243640;55;1830;
10252;-506984;-1281590;-505484;-1282640;124;1830;
10476;-496409;-1272290;-495359;-1273790;145;1830;
10599;-467159;-1269215;-465659;-1270265;124;1830;
11769;-478934;-1298240;-477434;-1299290;124;1830;
12832;-471284;-1250765;-470234;-1252265;145;1830;
15167;-469184;-1319090;-467684;-1320140;124;1830;
15646;-506984;-1281590;-505484;-1282640;124;1830;
16971;-490334;-1322015;-489284;-1323515;145;1830;
17107;-469109;-1319165;-467609;-1320215;124;1830;
21136;-465134;-1330415;-463634;-1331465;124;1830;
21929;-483959;-1283840;-482909;-1285340;145;1830;
22376;-487334;-1277615;-486284;-1279115;145;1830;
23628;-465434;-1318190;-464384;-1319690;145;1830;
24530;-504659;-1276715;-503159;-1277765;124;1830;
26043;-483584;-1310765;-482534;-1312265;145;1830;
28735;-456959;-1281290;-455459;-1280240;55;1830;
29987;-501959;-1244690;-500459;-1243640;55;1830;
31944;-501959;-1244690;-500459;-1243640;55;1830;
34045;-480359;-1242065;-478859;-1243115;124;1830;
35887;-501959;-1244690;-500459;-1243640;55;1830;
37726;-501959;-1244690;-500459;-1243640;55;1830;
39619;-481634;-1322465;-480584;-1323965;145;1830;
41585;-494534;-1243190;-493484;-1244690;145;1830;
43435;-466859;-1251515;-465359;-1252565;124;1830;
44100;-487259;-1323140;-486209;-1324640;145;1830;
45034;-504659;-1276715;-503159;-1277765;124;1830;
46470;-483584;-1310765;-482534;-1312265;145;1830;
1196;-488309;-1259765;-486584;-1260365;109;1826;
3321;-479609;-1270490;-479009;-1268765;19;1826;
3482;-483734;-1255190;-483134;-1256915;160;1826;
3821;-504509;-1241165;-503909;-1242890;160;1826;
5846;-469184;-1240790;-468584;-1242515;160;1826;
7329;-482384;-1251665;-481784;-1253390;160;1826;
12018;-449684;-1280915;-447959;-1280315;70;1826;
12308;-505259;-1267715;-503534;-1268315;109;1826;
14906;-461684;-1241915;-459959;-1241315;70;1826;
21698;-477884;-1294715;-477284;-1296440;160;1826;
23636;-492209;-1319990;-491609;-1321715;160;1826;
24657;-502709;-1268990;-502109;-1270715;160;1826;
24684;-487334;-1268690;-486734;-1270415;160;1826;
25895;-492134;-1320140;-491534;-1321865;160;1826;
26935;-487334;-1268690;-486734;-1270415;160;1826;
28387;-480659;-1300190;-480059;-1298465;19;1826;
28838;-459659;-1273640;-459059;-1275365;160;1826;
45169;-487334;-1268690;-486734;-1270415;160;1826;
46335;-492134;-1320140;-491534;-1321865;160;1826;
47983;-483809;-1254965;-483209;-1256690;160;1826;
2421;-483134;-1291865;-482834;-1290065;9;1824;
5193;-465359;-1263665;-465059;-1261865;9;1824;
6560;-476384;-1278140;-476084;-1276340;9;1824;
6956;-453884;-1263065;-453584;-1261265;9;1824;
8372;-492284;-1276115;-491984;-1277915;170;1824;
12653;-474659;-1258040;-474359;-1256240;9;1824;
20941;-482009;-1247915;-481709;-1249715;170;1824;
21830;-478334;-1292315;-478034;-1290515;9;1824;
24379;-476984;-1277915;-476684;-1276115;9;1824;
29362;-488384;-1260965;-488084;-1262765;170;1824;
29955;-452084;-1245665;-451784;-1243865;9;1824;
30078;-450959;-1240115;-450659;-1241915;170;1824;
34804;-476384;-1278140;-476084;-1276340;9;1824;
34833;-475784;-1277990;-475484;-1276190;9;1824;
35895;-458534;-1243265;-456734;-1242965;80;1824;
43069;-492809;-1269440;-492509;-1267640;9;1824;
43728;-479084;-1250090;-478784;-1248290;9;1824;
46955;-451859;-1284590;-451559;-1286390;170;1824;
472;-451934;-1292915;-450509;-1294040;128;1815;
2181;-478859;-1299740;-477734;-1301165;141;1815;
2530;-457484;-1281740;-456059;-1280615;51;1815;
3091;-459734;-1263290;-458609;-1261865;38;1815;
4598;-453434;-1278890;-452009;-1277765;51;1815;
10024;-478034;-1294115;-476909;-1295540;141;1815;
11351;-459359;-1241840;-457934;-1242965;128;1815;
11606;-489959;-1315415;-488834;-1316840;141;1815;
13587;-451934;-1292915;-450509;-1294040;128;1815;
15425;-451934;-1292915;-450509;-1294040;128;1815;
15451;-453584;-1292615;-452459;-1294040;141;1815;
17059;-484484;-1316390;-483359;-1317815;141;1815;
18038;-499709;-1267415;-498284;-1268540;128;1815;
18068;-458009;-1265690;-456884;-1267115;141;1815;
19097;-479534;-1325240;-478409;-1326665;141;1815;
19170;-484484;-1316390;-483359;-1317815;141;1815;
20263;-490484;-1266215;-489359;-1267640;141;1815;
21359;-484484;-1316390;-483359;-1317815;141;1815;
22239;-472334;-1271540;-470909;-1272665;128;1815;
22451;-486359;-1272590;-485234;-1274015;141;1815;
22526;-501134;-1264340;-499709;-1265465;128;1815;
26268;-474134;-1303040;-473009;-1304465;141;1815;
29607;-447809;-1253390;-446684;-1251965;38;1815;
30939;-487109;-1272590;-485984;-1274015;141;1815;
32184;-457634;-1321040;-456209;-1322165;128;1815;
32501;-479534;-1300790;-478409;-1302215;141;1815;
33199;-499709;-1267415;-498284;-1268540;128;1815;
35980;-459284;-1241615;-458159;-1240190;38;1815;
38719;-492734;-1265765;-491309;-1264640;51;1815;
39617;-479534;-1325240;-478409;-1326665;141;1815;
39688;-484484;-1316390;-483359;-1317815;141;1815;
40777;-490484;-1266215;-489359;-1267640;141;1815;
44755;-506984;-1281590;-505559;-1282715;128;1815;
45214;-490484;-1266215;-489359;-1267640;141;1815;
48154;-482684;-1244990;-481559;-1243565;38;1815;
2006;-488009;-1317965;-487109;-1319540;150;1814;
2608;-458234;-1285715;-458009;-1287515;172;1814;
3201;-481034;-1265315;-480809;-1267115;172;1814;
3968;-484559;-1322840;-484334;-1324640;172;1814;
4175;-454784;-1310990;-454559;-1309190;7;1814;
6587;-475559;-1279190;-473984;-1278290;60;1814;
7132;-481634;-1269215;-481409;-1267415;7;1814;
7601;-458534;-1243265;-456734;-1243040;82;1814;
8407;-479234;-1278065;-477434;-1277840;82;1814;
9199;-476459;-1248740;-474884;-1249640;119;1814;
10976;-459434;-1255265;-457859;-1256165;119;1814;
12217;-484259;-1273640;-484034;-1271840;7;1814;
12365;-448859;-1268165;-447284;-1267265;60;1814;
16141;-455234;-1263965;-453659;-1264865;119;1814;
16426;-448259;-1253690;-446684;-1254590;119;1814;
16794;-504659;-1241315;-503759;-1242890;150;1814;
17451;-475259;-1293515;-475034;-1295315;172;1814;
17567;-460634;-1284890;-460409;-1286690;172;1814;
18202;-467684;-1261415;-467459;-1263215;172;1814;
18840;-506534;-1244015;-505634;-1245590;150;1814;
19596;-474509;-1289390;-472934;-1290290;119;1814;
19864;-497759;-1279490;-496859;-1281065;150;1814;
21951;-451784;-1288040;-451559;-1286240;7;1814;
23903;-482684;-1301390;-481784;-1302965;150;1814;
24098;-456359;-1289390;-454784;-1290290;119;1814;
24562;-491009;-1269815;-489434;-1270715;119;1814;
24776;-492809;-1269440;-492584;-1267640;7;1814;
27960;-452759;-1248815;-452534;-1247015;7;1814;
28471;-449534;-1291715;-449309;-1293515;172;1814;
29367;-481034;-1265315;-480809;-1267115;172;1814;
29968;-499934;-1244015;-499709;-1242215;7;1814;
30027;-494384;-1240940;-494159;-1242740;172;1814;
30127;-484559;-1322840;-484334;-1324640;172;1814;
34197;-484559;-1322840;-484334;-1324640;172;1814;
34828;-475559;-1279190;-473984;-1278290;60;1814;
35060;-466859;-1273265;-465959;-1271690;29;1814;
35406;-481634;-1269215;-481409;-1267415;7;1814;
35446;-450209;-1256615;-448409;-1256840;97;1814;
37834;-488534;-1325390;-486959;-1326290;119;1814;
38554;-484259;-1273640;-484034;-1271840;7;1814;
39560;-457034;-1323365;-455459;-1324265;119;1814;
40383;-497759;-1279490;-496859;-1281065;150;1814;
41567;-503159;-1241840;-502934;-1243640;172;1814;
44347;-482684;-1301390;-481784;-1302965;150;1814;
45255;-468209;-1267115;-467984;-1265315;7;1814;
47631;-468209;-1267115;-467984;-1265315;7;1814;
48125;-485984;-1247390;-485759;-1249190;172;1814;
9745;-465509;-1316015;-463859;-1316765;114;1812;
11391;-495959;-1241090;-495209;-1242740;155;1812;
12588;-468584;-1260365;-467834;-1258715;24;1812;
19415;-452084;-1301315;-451334;-1302965;155;1812;
20108;-450134;-1271840;-448484;-1272590;114;1812;
20290;-454784;-1266590;-453134;-1267340;114;1812;
24165;-489134;-1284890;-488384;-1286540;155;1812;
24696;-452984;-1270040;-452234;-1271690;155;1812;
24855;-479609;-1262990;-478859;-1264640;155;1812;
24989;-508709;-1257815;-507959;-1259465;155;1812;
25608;-504584;-1241315;-503834;-1242965;155;1812;
26152;-451559;-1305590;-450809;-1307240;155;1812;
27133;-479609;-1262990;-478859;-1264640;155;1812;
27255;-508709;-1257815;-507959;-1259465;155;1812;
31339;-507209;-1261790;-506459;-1263440;155;1812;
34812;-475034;-1277690;-474284;-1276040;24;1812;
35790;-452534;-1250090;-450884;-1249340;65;1812;
37919;-471809;-1319540;-470159;-1320290;114;1812;
43151;-489884;-1262015;-489134;-1263665;155;1812;
725;-482759;-1277015;-480959;-1277165;94;1806;
1393;-465509;-1253990;-463709;-1253840;85;1806;
2315;-452834;-1292690;-451634;-1294040;138;1806;
2540;-473309;-1280015;-472109;-1281365;138;1806;
2845;-462659;-1271465;-461309;-1270265;48;1806;
3014;-477734;-1272815;-476384;-1271615;48;1806;
3102;-508709;-1261415;-507509;-1260065;41;1806;
4362;-474284;-1292015;-474134;-1293815;175;1806;
4591;-458159;-1286165;-458009;-1284365;4;1806;
8704;-457184;-1266365;-455834;-1265165;48;1806;
8728;-452834;-1265690;-451634;-1264340;41;1806;
9311;-504359;-1248665;-503159;-1247315;41;1806;
9583;-462959;-1326290;-461609;-1327490;131;1806;
9695;-469184;-1316615;-467984;-1317965;138;1806;
9816;-457184;-1308365;-455384;-1308215;85;1806;
10512;-471659;-1269890;-469859;-1269740;85;1806;
10584;-494459;-1267490;-493109;-1268690;131;1806;
10734;-455909;-1264115;-454559;-1265315;131;1806;
10926;-450509;-1256615;-448709;-1256765;94;1806;
11244;-483584;-1244240;-482384;-1245590;138;1806;
12034;-490559;-1279715;-490409;-1277915;4;1806;
13844;-482759;-1277015;-480959;-1277165;94;1806;
13972;-503834;-1270040;-502484;-1271240;131;1806;
15228;-457184;-1308365;-455384;-1308215;85;1806;
15426;-473459;-1295540;-473309;-1297340;175;1806;
15730;-482759;-1277015;-480959;-1277165;94;1806;
16268;-491834;-1258190;-490634;-1256840;41;1806;
16718;-483584;-1244240;-482384;-1245590;138;1806;
18705;-458759;-1247465;-457559;-1248815;138;1806;
19110;-466109;-1319390;-464909;-1320740;138;1806;
19537;-452909;-1292615;-451709;-1293965;138;1806;
19670;-460334;-1287590;-458984;-1288790;131;1806;
19840;-454859;-1279115;-453659;-1280465;138;1806;
19844;-482534;-1277015;-480734;-1277165;94;1806;
20193;-506534;-1266215;-506384;-1268015;175;1806;
21254;-460559;-1322990;-459209;-1324190;131;1806;
22422;-483359;-1267265;-483209;-1265465;4;1806;
22685;-453884;-1263515;-453734;-1261715;4;1806;
22876;-481559;-1269065;-481409;-1267265;4;1806;
23077;-461384;-1249940;-461234;-1251740;175;1806;
23342;-485459;-1244015;-484259;-1245365;138;1806;
23598;-460559;-1322990;-459209;-1324190;131;1806;
23619;-470459;-1318415;-469259;-1319765;138;1806;
25137;-481559;-1268990;-481409;-1270790;175;1806;
25658;-493259;-1242065;-492059;-1243415;138;1806;
26620;-487709;-1282190;-487559;-1280390;4;1806;
26734;-508784;-1271990;-507584;-1270640;41;1806;
26881;-467159;-1268240;-465809;-1269440;131;1806;
27874;-502634;-1245365;-501284;-1244165;48;1806;
29385;-455834;-1260440;-454634;-1259090;41;1806;
30915;-489134;-1278365;-488984;-1276565;4;1806;
31099;-506534;-1268390;-506384;-1266590;4;1806;
31541;-473984;-1261115;-472634;-1259915;48;1806;
31675;-452159;-1250090;-452009;-1251890;175;1806;
32182;-487709;-1320740;-486509;-1322090;138;1806;
32333;-467909;-1319990;-466709;-1321340;138;1806;
33478;-484259;-1257365;-483059;-1258715;138;1806;
33544;-450509;-1256615;-448709;-1256765;94;1806;
33925;-483659;-1244165;-482459;-1245515;138;1806;
35710;-481934;-1247990;-481784;-1249790;175;1806;
36972;-492509;-1266740;-491159;-1265540;48;1806;
37723;-504359;-1248665;-503159;-1247315;41;1806;
38062;-480134;-1303715;-478934;-1305065;138;1806;
39312;-460034;-1247090;-458834;-1245740;41;1806;
39750;-476609;-1319540;-475259;-1320740;131;1806;
40059;-452909;-1292615;-451709;-1293965;138;1806;
40703;-506534;-1266590;-506384;-1268390;175;1806;
41761;-456659;-1320740;-455459;-1322090;138;1806;
41773;-478184;-1321340;-476984;-1322690;138;1806;
42908;-483359;-1267265;-483209;-1265465;4;1806;
43322;-481559;-1269065;-481409;-1267265;4;1806;
44059;-460559;-1322990;-459209;-1324190;131;1806;
44085;-470459;-1318415;-469259;-1319765;138;1806;
44889;-478709;-1274015;-477509;-1272665;41;1806;
45262;-471359;-1262540;-470159;-1261190;41;1806;
