ID; A.X; A.Y; B.X; B.Y; A; L
8046;-834919;-1140200;-834173;-1140294;97;751;
8369;-831729;-1143285;-831635;-1142539;7;751;
8546;-834913;-1134394;-834365;-1133879;46;751;
8547;-828480;-1131799;-827734;-1131893;97;751;
8759;-823399;-1140704;-823305;-1139959;7;751;
9021;-833904;-1133225;-833390;-1133773;136;751;
9824;-827827;-1139115;-827733;-1138369;7;751;
531;-825842;-1144316;-825219;-1143904;56;747;
572;-832531;-1143924;-832499;-1144671;177;747;
1150;-826893;-1136036;-826270;-1135623;56;747;
1603;-831802;-1137883;-831179;-1137470;56;747;
2029;-824233;-1135550;-823486;-1135518;87;747;
2537;-832875;-1132638;-832463;-1133261;146;747;
2808;-824426;-1137673;-823679;-1137641;87;747;
3074;-824560;-1142049;-823814;-1142017;87;747;
3885;-828479;-1145005;-827732;-1144972;87;747;
4302;-835186;-1148698;-835153;-1149445;177;747;
5303;-827530;-1141710;-827498;-1142457;177;747;
5547;-834053;-1134451;-833640;-1135074;146;747;
6954;-824286;-1145871;-824253;-1146618;177;747;
7515;-828261;-1141275;-828228;-1142021;177;747;
7576;-828034;-1139771;-828002;-1140518;177;747;
8710;-827477;-1144721;-826731;-1144689;87;747;
9156;-836079;-1146465;-836047;-1147211;177;747;
9595;-826291;-1145135;-826259;-1145882;177;747;
7;-826887;-1150292;-826180;-1150525;108;744;
101;-835048;-1148863;-834815;-1148157;18;744;
1658;-827724;-1133866;-827289;-1133262;35;744;
2055;-828630;-1134960;-828397;-1134253;18;744;
2367;-830610;-1139220;-829904;-1139453;108;744;
2617;-834333;-1148085;-833627;-1148318;108;744;
2718;-833761;-1145964;-833326;-1145360;35;744;
2872;-830229;-1135605;-829522;-1135839;108;744;
2935;-829478;-1131702;-828874;-1132137;125;744;
3151;-827812;-1140456;-827208;-1140891;125;744;
4198;-828381;-1135468;-827674;-1135701;108;744;
4639;-831464;-1131675;-830860;-1132109;125;744;
5353;-831010;-1143556;-830406;-1143991;125;744;
5381;-834728;-1140138;-834022;-1140371;108;744;
5659;-827004;-1145661;-826569;-1145057;35;744;
5988;-831701;-1132887;-831097;-1133322;125;744;
6679;-834795;-1142262;-834361;-1141659;35;744;
6888;-826944;-1149469;-826340;-1149904;125;744;
7164;-831592;-1140212;-830988;-1140647;125;744;
7548;-825131;-1140552;-824898;-1139846;18;744;
7618;-828482;-1138781;-828249;-1138075;18;744;
7990;-832102;-1144079;-831667;-1143475;35;744;
8559;-828293;-1132243;-827689;-1132677;125;744;
9014;-830346;-1132784;-829640;-1133017;108;744;
9350;-834292;-1139281;-833688;-1139716;125;744;
9854;-828656;-1135010;-828423;-1134304;18;744;
10212;-837281;-1143154;-837048;-1142448;18;744;
37;-827340;-1148378;-826660;-1148662;112;737;
217;-829048;-1140016;-828418;-1140401;121;737;
379;-824623;-1135382;-823994;-1135767;121;737;
392;-833237;-1131914;-832556;-1132198;112;737;
405;-835199;-1132089;-834518;-1132373;112;737;
407;-834661;-1131284;-833980;-1131567;112;737;
463;-826009;-1146263;-825939;-1146997;174;737;
747;-836293;-1137912;-835657;-1137538;59;737;
1092;-831342;-1140594;-831272;-1141328;174;737;
1242;-831397;-1132915;-831013;-1132285;31;737;
1439;-835419;-1144484;-835035;-1143854;31;737;
1487;-823902;-1138639;-823266;-1138264;59;737;
1500;-831783;-1145321;-831398;-1144692;31;737;
1581;-826867;-1135985;-826232;-1135611;59;737;
1803;-832550;-1146454;-832166;-1145824;31;737;
2000;-825981;-1135992;-825346;-1135617;59;737;
2130;-826919;-1149545;-826290;-1149929;121;737;
2654;-835256;-1147964;-834972;-1147283;22;737;
2765;-825318;-1140235;-824688;-1140619;121;737;
2847;-824992;-1135671;-824311;-1135954;112;737;
2892;-829084;-1134729;-828699;-1134099;31;737;
2947;-835257;-1131393;-834576;-1131676;112;737;
3010;-833531;-1149002;-832901;-1149386;121;737;
3185;-834051;-1140927;-833317;-1140857;84;737;
3433;-835816;-1148440;-835441;-1149076;149;737;
3627;-823949;-1136551;-823314;-1136177;59;737;
3663;-833686;-1137780;-832952;-1137710;84;737;
3945;-834071;-1143457;-833441;-1143841;121;737;
3983;-825696;-1140105;-825016;-1140389;112;737;
4141;-826897;-1133303;-826522;-1133939;149;737;
4353;-824510;-1142075;-823776;-1142005;84;737;
4587;-826679;-1132938;-826305;-1133573;149;737;
4816;-825236;-1141133;-825166;-1141867;174;737;
5718;-836823;-1146118;-836540;-1145437;22;737;
5979;-829293;-1132273;-829222;-1133007;174;737;
6521;-826009;-1146263;-825939;-1146997;174;737;
6628;-825122;-1141096;-824738;-1140467;31;737;
6923;-831240;-1148804;-830559;-1149087;112;737;
7272;-826679;-1132938;-826305;-1133573;149;737;
7312;-833464;-1131862;-832783;-1132145;112;737;
7608;-831275;-1140151;-831205;-1140886;174;737;
7689;-829616;-1136584;-828981;-1136209;59;737;
7804;-830060;-1149977;-829776;-1149296;22;737;
7813;-831972;-1150304;-831689;-1149623;22;737;
7882;-824228;-1143329;-823593;-1142955;59;737;
7940;-835445;-1144534;-835061;-1143905;31;737;
8045;-823911;-1136539;-823276;-1136164;59;737;
8102;-836229;-1137849;-835594;-1137475;59;737;
8277;-834945;-1148662;-834661;-1147981;22;737;
8575;-835199;-1132089;-834518;-1132373;112;737;
8714;-832329;-1145709;-831648;-1145993;112;737;
8975;-833555;-1135593;-832926;-1135977;121;737;
9303;-834701;-1144882;-834631;-1145616;174;737;
9549;-828625;-1147660;-827996;-1148044;121;737;
9782;-834435;-1139748;-833754;-1140031;112;737;
9785;-827459;-1137271;-827074;-1136641;31;737;
10380;-835662;-1133123;-835592;-1133857;174;737;
49;-829408;-1150816;-828753;-1151150;117;735;
543;-836072;-1147135;-836016;-1146402;4;735;
772;-830991;-1135979;-830934;-1135246;4;735;
778;-836093;-1136586;-836037;-1135852;4;735;
787;-826808;-1134872;-826474;-1134217;27;735;
839;-834789;-1131409;-834312;-1131969;139;735;
1019;-828265;-1148510;-827705;-1148034;49;735;
1101;-837139;-1142687;-836805;-1142032;27;735;
1237;-832755;-1135080;-832421;-1134425;27;735;
1570;-829907;-1139833;-829573;-1139178;27;735;
1700;-834672;-1130993;-833938;-1131049;94;735;
1815;-835127;-1147585;-834793;-1146930;27;735;
1903;-831643;-1143551;-831586;-1142818;4;735;
2266;-836921;-1145687;-836188;-1145743;94;735;
2489;-833865;-1134768;-833389;-1135328;139;735;
2540;-835281;-1131317;-834626;-1131651;117;735;
2603;-829160;-1148086;-828826;-1147431;27;735;
2753;-828985;-1140080;-828330;-1140414;117;735;
3326;-834485;-1133119;-834009;-1133679;139;735;
3597;-834618;-1140607;-833963;-1140941;117;735;
3722;-831229;-1134080;-830574;-1134414;117;735;
4643;-832613;-1131375;-831957;-1131709;117;735;
4645;-833904;-1133225;-833428;-1133785;139;735;
4859;-833707;-1142245;-833231;-1142806;139;735;
5550;-828684;-1133758;-828029;-1134092;117;735;
5648;-824303;-1146466;-824247;-1145733;4;735;
5676;-836058;-1147047;-836002;-1146314;4;735;
5872;-836182;-1139937;-836125;-1139204;4;735;
6017;-834813;-1131333;-834337;-1131893;139;735;
6136;-824242;-1143418;-823681;-1142941;49;735;
6343;-835297;-1140070;-834963;-1139415;27;735;
6403;-826808;-1134872;-826474;-1134217;27;735;
6787;-831479;-1137063;-831146;-1136408;27;735;
6834;-826808;-1134872;-826474;-1134217;27;735;
6843;-832755;-1135080;-832421;-1134425;27;735;
6979;-824884;-1144678;-824228;-1145012;117;735;
7220;-827826;-1138988;-827770;-1138255;4;735;
7552;-834860;-1142452;-834526;-1141796;27;735;
7703;-831942;-1136288;-831885;-1135555;4;735;
7756;-834100;-1132363;-833766;-1131708;27;735;
8201;-833194;-1151332;-832461;-1151388;94;735;
8395;-828985;-1140080;-828330;-1140414;117;735;
9018;-832613;-1131375;-831957;-1131709;117;735;
9132;-835179;-1149495;-835123;-1148762;4;735;
9306;-835156;-1143095;-834679;-1143655;139;735;
9919;-830443;-1132226;-830110;-1131571;27;735;
10210;-837203;-1144559;-837147;-1143826;4;735;
10373;-828168;-1132370;-827512;-1132704;117;735;
194;-830881;-1141495;-830341;-1141993;132;734;
1313;-826951;-1150354;-826231;-1150499;101;734;
1345;-833346;-1148016;-832849;-1147476;42;734;
1446;-824798;-1141706;-824653;-1140986;11;734;
1464;-833922;-1145596;-833778;-1144876;11;734;
2260;-831955;-1146344;-831415;-1146842;132;734;
2296;-827953;-1140796;-827413;-1141294;132;734;
2316;-826949;-1140134;-826229;-1140278;101;734;
2523;-833829;-1133327;-833289;-1133824;132;734;
3225;-834805;-1140163;-834085;-1140307;101;734;
4019;-835809;-1140825;-835269;-1141323;132;734;
4161;-832316;-1133970;-831596;-1134115;101;734;
4200;-829803;-1134458;-829262;-1134955;132;734;
4223;-827908;-1149866;-827368;-1150364;132;734;
4432;-828911;-1147038;-828192;-1147183;101;734;
4437;-830069;-1144512;-829924;-1143792;11;734;
4463;-827027;-1138729;-826307;-1138874;101;734;
4618;-829803;-1134458;-829262;-1134955;132;734;
4963;-825914;-1137106;-825194;-1137250;101;734;
5386;-835696;-1142597;-835156;-1143095;132;734;
5727;-834045;-1143407;-833505;-1143904;132;734;
6514;-833225;-1150332;-833080;-1149612;11;734;
6911;-825703;-1147594;-824983;-1147738;101;734;
7005;-830618;-1146835;-830077;-1147333;132;734;
7149;-827115;-1138716;-826395;-1138860;101;734;
7476;-825153;-1143461;-825008;-1142741;11;734;
8360;-827478;-1141483;-826980;-1140943;42;734;
294;-824018;-1135564;-823296;-1135456;81;729;
2077;-831723;-1134114;-831001;-1134006;81;729;
2098;-835794;-1133881;-835146;-1133544;62;729;
2884;-830785;-1135576;-830137;-1135239;62;729;
3506;-835196;-1146725;-834474;-1146616;81;729;
4006;-832252;-1140511;-832144;-1141233;171;729;
4781;-835520;-1146115;-835184;-1146763;152;729;
5800;-831273;-1141581;-830937;-1142228;152;729;
5981;-829673;-1132397;-829565;-1133119;171;729;
6563;-828618;-1145092;-827897;-1144984;81;729;
7883;-829806;-1144931;-829159;-1144595;62;729;
7976;-836206;-1143099;-835558;-1142763;62;729;
10183;-833907;-1141890;-833259;-1141553;62;729;
10306;-835735;-1137815;-835627;-1138537;171;729;
680;-837281;-1143154;-837135;-1143864;168;724;
1004;-826474;-1140947;-826328;-1141656;168;724;
1239;-832475;-1133223;-832329;-1133932;168;724;
1268;-832163;-1132112;-831453;-1131966;78;724;
1492;-834030;-1141383;-833320;-1141236;78;724;
1631;-836365;-1137431;-835705;-1137132;65;724;
1674;-828344;-1132217;-827634;-1132071;78;724;
1910;-825956;-1139306;-825296;-1139008;65;724;
1912;-831256;-1140986;-830547;-1140840;78;724;
2047;-836365;-1137431;-835705;-1137132;65;724;
2084;-828382;-1132229;-827672;-1132083;78;724;
2133;-827297;-1149289;-827150;-1149999;168;724;
3265;-833709;-1137451;-832999;-1137305;78;724;
3372;-827297;-1149289;-827150;-1149999;168;724;
3526;-829961;-1143678;-829301;-1143379;65;724;
4063;-827891;-1137622;-827745;-1138331;168;724;
4313;-825568;-1144900;-825270;-1145560;155;724;
4376;-829102;-1142179;-828804;-1142839;155;724;
4740;-827346;-1149137;-827200;-1149846;168;724;
4962;-834603;-1138583;-834304;-1139243;155;724;
5732;-826883;-1143056;-826736;-1143766;168;724;
5953;-826947;-1133151;-826648;-1133811;155;724;
6029;-829023;-1150060;-828877;-1150770;168;724;
6241;-830924;-1142266;-830778;-1142976;168;724;
6631;-826474;-1140947;-826328;-1141656;168;724;
6820;-826884;-1133215;-826585;-1133875;155;724;
6948;-829244;-1149249;-828535;-1149103;78;724;
7125;-827236;-1137956;-826576;-1137657;65;724;
7870;-833417;-1147409;-832757;-1147110;65;724;
7974;-831256;-1140986;-830547;-1140840;78;724;
8827;-832277;-1140435;-832130;-1141144;168;724;
8962;-836163;-1135851;-836017;-1136561;168;724;
9090;-827709;-1146984;-827563;-1147693;168;724;
9739;-837282;-1143281;-837136;-1143990;168;724;
10064;-832992;-1146387;-832694;-1147047;155;724;
338;-827802;-1134144;-827363;-1134716;142;721;
476;-830116;-1147472;-829856;-1148144;158;721;
579;-825317;-1141790;-825122;-1141096;15;721;
594;-829099;-1143356;-828526;-1142917;52;721;
991;-829099;-1143356;-828526;-1142917;52;721;
1090;-830963;-1142279;-830778;-1142976;165;721;
1196;-828968;-1136121;-828950;-1135400;1;721;
1430;-826383;-1142263;-825811;-1141825;52;721;
1884;-829389;-1141684;-828692;-1141499;75;721;
2137;-826089;-1148476;-825417;-1148216;68;721;
2399;-832378;-1138827;-832118;-1139500;158;721;
2641;-829011;-1145178;-828314;-1144993;75;721;
3037;-825096;-1144284;-824423;-1144024;68;721;
3085;-836921;-1145687;-836200;-1145705;91;721;
3116;-831748;-1142450;-831488;-1143122;158;721;
3197;-830510;-1139272;-829815;-1139467;105;721;
3214;-824584;-1136799;-823911;-1136539;68;721;
3285;-827802;-1134144;-827363;-1134716;142;721;
3378;-826051;-1148464;-825378;-1148203;68;721;
3461;-834254;-1147680;-833557;-1147496;75;721;
3511;-834270;-1144784;-833705;-1145231;128;721;
3516;-833810;-1145812;-833238;-1145373;52;721;
3628;-824622;-1136812;-823949;-1136551;68;721;
3784;-827884;-1149942;-827318;-1150390;128;721;
3796;-826051;-1148464;-825378;-1148203;68;721;
4138;-832572;-1136030;-831900;-1135770;68;721;
4358;-829073;-1143305;-828634;-1143878;142;721;
4426;-835156;-1143095;-834717;-1143667;142;721;
4499;-832290;-1138841;-832105;-1139538;165;721;
4622;-832211;-1133389;-831516;-1133584;105;721;
4705;-834964;-1149509;-834270;-1149704;105;721;
4784;-835311;-1145206;-835126;-1145903;165;721;
4862;-837164;-1144420;-836904;-1145093;158;721;
4894;-831673;-1142552;-831488;-1143249;165;721;
4909;-827301;-1138145;-826606;-1138340;105;721;
4940;-834091;-1141193;-833397;-1141388;105;721;
4955;-825815;-1135728;-825554;-1136400;158;721;
5213;-829548;-1145857;-829363;-1146554;165;721;
5337;-827668;-1139862;-827483;-1140560;165;721;
5565;-834643;-1132245;-834077;-1132692;128;721;
5593;-830048;-1150141;-829853;-1149447;15;721;
5607;-832889;-1149424;-832628;-1150096;158;721;
5671;-832954;-1146375;-832694;-1147047;158;721;
5684;-835765;-1148339;-835580;-1149037;165;721;
5712;-833927;-1146228;-833909;-1145507;1;721;
5729;-829124;-1143406;-828552;-1142968;52;721;
5846;-835025;-1140907;-834841;-1141604;165;721;
5939;-825827;-1135689;-825567;-1136362;158;721;
6028;-828895;-1151491;-828877;-1150770;1;721;
6054;-831352;-1148588;-830680;-1148327;68;721;
6164;-832064;-1144067;-831879;-1144764;165;721;
6245;-831581;-1143741;-831396;-1144439;165;721;
6703;-832064;-1144067;-831879;-1144764;165;721;
6811;-828618;-1134998;-828423;-1134304;15;721;
6836;-826566;-1133027;-826306;-1133700;158;721;
6877;-832892;-1131550;-832632;-1132222;158;721;
6987;-834869;-1148637;-834175;-1148832;105;721;
7092;-830551;-1141346;-830290;-1142018;158;721;
7209;-826739;-1135860;-826067;-1135599;68;721;
7474;-824756;-1142870;-824084;-1142609;68;721;
7558;-832076;-1144029;-831892;-1144726;165;721;
7611;-836191;-1141202;-835996;-1140508;15;721;
7688;-836339;-1137381;-835667;-1137120;68;721;
7711;-830424;-1134617;-829751;-1134357;68;721;
8099;-830140;-1135619;-829446;-1135814;105;721;
8233;-833992;-1149782;-833298;-1149977;105;721;
8669;-825270;-1145560;-824704;-1146007;128;721;
8682;-827303;-1145127;-826582;-1145146;91;721;
8683;-828369;-1145600;-828109;-1146272;158;721;
8996;-829665;-1134623;-829099;-1135070;128;721;
9161;-826311;-1142744;-825617;-1142939;105;721;
9267;-830387;-1141461;-830203;-1142158;165;721;
9398;-827758;-1135055;-827320;-1135628;142;721;
9562;-830140;-1147269;-829945;-1146575;15;721;
9637;-826782;-1141425;-826597;-1142122;165;721;
9649;-833927;-1146228;-833909;-1145507;1;721;
9770;-835025;-1140907;-834841;-1141604;165;721;
9809;-825827;-1135689;-825567;-1136362;158;721;
9941;-834153;-1132590;-833892;-1133263;158;721;
9981;-826810;-1148458;-826549;-1149130;158;721;
9985;-829189;-1148642;-828742;-1148076;38;721;
10096;-835287;-1145408;-835103;-1146105;165;721;
10175;-831743;-1141818;-831725;-1141097;1;721;
293;-834226;-1138965;-833541;-1138743;72;720;
550;-831039;-1143986;-830816;-1144671;162;720;
750;-825830;-1134387;-825145;-1134164;72;720;
906;-830141;-1147395;-829919;-1148080;162;720;
963;-831026;-1144024;-830804;-1144709;162;720;
2012;-826232;-1135611;-825547;-1135388;72;720;
2016;-829964;-1137328;-829279;-1137105;72;720;
2283;-826500;-1140997;-826278;-1141682;162;720;
3083;-832090;-1144117;-831867;-1144802;162;720;
3996;-823863;-1138500;-823178;-1138277;72;720;
4060;-832328;-1138853;-832105;-1139538;162;720;
4306;-828369;-1145600;-828147;-1146285;162;720;
4760;-828357;-1145638;-828134;-1146323;162;720;
5055;-833194;-1132952;-832971;-1133637;162;720;
6161;-831039;-1143986;-830816;-1144671;162;720;
6225;-836621;-1142856;-835936;-1142633;72;720;
6525;-835160;-1150330;-834475;-1150107;72;720;
6608;-830338;-1141613;-830115;-1142298;162;720;
6998;-829034;-1144849;-828349;-1144626;72;720;
7155;-835124;-1140603;-834902;-1141288;162;720;
7762;-827402;-1151426;-826717;-1151204;72;720;
8042;-833726;-1139728;-833041;-1139505;72;720;
8083;-829964;-1137328;-829279;-1137105;72;720;
8762;-832803;-1143087;-832580;-1143772;162;720;
8888;-826310;-1135888;-826087;-1136573;162;720;
8932;-829633;-1138734;-829410;-1139419;162;720;
9510;-829465;-1149994;-829243;-1150678;162;720;
9768;-834962;-1142527;-834739;-1143212;162;720;
10031;-831605;-1148586;-831382;-1149271;162;720;
864;-832762;-1150981;-832655;-1150273;8;715;
1389;-831760;-1147333;-831250;-1146830;45;715;
1425;-832632;-1145555;-832525;-1144847;8;715;
1449;-837359;-1145114;-836850;-1144612;45;715;
1553;-834969;-1140174;-834261;-1140280;98;715;
1891;-833161;-1143666;-833055;-1142959;8;715;
2310;-831809;-1145498;-831102;-1145605;98;715;
2915;-834913;-1134394;-834403;-1133891;45;715;
3531;-826128;-1140330;-825626;-1140839;135;715;
3776;-835000;-1130889;-834292;-1130996;98;715;
4253;-834811;-1151016;-834309;-1151525;135;715;
4368;-834329;-1144214;-833827;-1144724;135;715;
4425;-834751;-1144729;-834644;-1144022;8;715;
4826;-834099;-1143887;-833597;-1144397;135;715;
4912;-824257;-1137156;-823550;-1137263;98;715;
5021;-828983;-1134780;-828876;-1134073;8;715;
5313;-835293;-1144485;-835186;-1143777;8;715;
5697;-825494;-1143446;-825388;-1142739;8;715;
5859;-836814;-1141615;-836708;-1140907;8;715;
5984;-829865;-1134394;-829363;-1134904;135;715;
7321;-833829;-1133327;-833327;-1133836;135;715;
7604;-834969;-1140174;-834261;-1140280;98;715;
7657;-835339;-1140589;-835232;-1139881;8;715;
7693;-836157;-1136648;-836050;-1135941;8;715;
7727;-828963;-1132124;-828255;-1132230;98;715;
7966;-833161;-1143666;-833055;-1142959;8;715;
8751;-834329;-1144214;-833827;-1144724;135;715;
8815;-830081;-1144474;-829974;-1143766;8;715;
9304;-834701;-1144882;-834595;-1144174;8;715;
9488;-834889;-1131358;-834387;-1131868;135;715;
10080;-826292;-1145262;-826186;-1144554;8;715;
8;-827871;-1149981;-827280;-1150377;123;712;
48;-831227;-1148842;-830559;-1149087;110;712;
269;-830623;-1139182;-829954;-1139428;110;712;
549;-831062;-1145339;-830816;-1144671;20;712;
588;-835394;-1144560;-835149;-1143891;20;712;
716;-827017;-1137464;-826621;-1136873;33;712;
1106;-823308;-1137100;-822912;-1136509;33;712;
1396;-832159;-1146621;-831763;-1146030;33;712;
1699;-835068;-1131584;-834672;-1130993;33;712;
1738;-829996;-1149914;-829750;-1149245;20;712;
2096;-832031;-1133037;-831634;-1132445;33;712;
2142;-827429;-1148365;-826760;-1148610;110;712;
2150;-831227;-1148842;-830559;-1149087;110;712;
2751;-827850;-1140468;-827258;-1140865;123;712;
2955;-827871;-1149981;-827280;-1150377;123;712;
3227;-835866;-1140003;-835197;-1140248;110;712;
3383;-827441;-1148327;-826773;-1148572;110;712;
3697;-828098;-1134913;-827507;-1135310;123;712;
4501;-834342;-1139255;-833751;-1139652;123;712;
4598;-834651;-1134939;-833982;-1135185;110;712;
4736;-834370;-1147971;-833779;-1148367;123;712;
5429;-827471;-1137233;-827074;-1136641;33;712;
6555;-835395;-1149607;-835149;-1148939;20;712;
6656;-828715;-1141170;-828470;-1140502;20;712;
6896;-827055;-1149127;-826387;-1149372;110;712;
7184;-826545;-1136848;-825876;-1137093;110;712;
7289;-834651;-1134939;-833982;-1135185;110;712;
7304;-832412;-1133287;-831744;-1133532;110;712;
7319;-832333;-1131200;-831665;-1131446;110;712;
7421;-824182;-1145543;-823936;-1144875;20;712;
8265;-834333;-1148085;-833665;-1148330;110;712;
8319;-825929;-1142368;-825260;-1142613;110;712;
8334;-833723;-1145952;-833326;-1145360;33;712;
9333;-831863;-1137566;-831271;-1137963;123;712;
616;-827519;-1141875;-827499;-1142583;178;708;
1128;-825813;-1137157;-825228;-1136757;55;708;
2163;-829683;-1148677;-829283;-1149261;145;708;
2219;-836161;-1147249;-835453;-1147229;88;708;
2797;-826948;-1138325;-826239;-1138305;88;708;
3245;-829846;-1136785;-829137;-1136765;88;708;
4075;-829950;-1137239;-829242;-1137219;88;708;
4136;-827751;-1134170;-827351;-1134755;145;708;
4233;-825962;-1148477;-825562;-1149062;145;708;
4273;-824286;-1145871;-824266;-1146580;178;708;
4393;-824782;-1141238;-824762;-1141946;178;708;
4570;-829707;-1136824;-828998;-1136804;88;708;
4676;-831790;-1149698;-831771;-1150406;178;708;
4908;-826606;-1138340;-825898;-1138320;88;708;
4967;-832900;-1139165;-832880;-1139874;178;708;
5742;-827518;-1141748;-827498;-1142457;178;708;
6137;-825842;-1144316;-825257;-1143916;55;708;
6674;-826548;-1138910;-826528;-1139618;178;708;
6804;-836356;-1137975;-835772;-1137575;55;708;
7013;-833567;-1145396;-833547;-1146105;178;708;
7228;-831505;-1137114;-830797;-1137094;88;708;
7445;-832399;-1148213;-831814;-1147813;55;708;
7526;-826154;-1140380;-826134;-1141088;178;708;
8028;-824388;-1137661;-823679;-1137641;88;708;
8448;-824388;-1137661;-823679;-1137641;88;708;
8541;-834305;-1134322;-833596;-1134302;88;708;
8731;-824484;-1142024;-823776;-1142005;88;708;
8782;-828027;-1140568;-827627;-1141153;145;708;
9658;-833159;-1143413;-833140;-1144122;178;708;
9746;-834629;-1143680;-834609;-1144389;178;708;
10259;-835231;-1142993;-834830;-1143578;145;708;
237;-823575;-1137187;-822957;-1137533;119;707;
341;-831704;-1134949;-831061;-1135245;114;707;
354;-833090;-1134306;-832447;-1134602;114;707;
356;-831191;-1134068;-830574;-1134414;119;707;
517;-835163;-1149027;-834817;-1148410;29;707;
586;-836367;-1145969;-836020;-1145352;29;707;
638;-834215;-1142494;-833869;-1141877;29;707;
845;-826191;-1150234;-825845;-1149616;29;707;
913;-826876;-1145535;-826530;-1144918;29;707;
975;-835127;-1147585;-834780;-1146968;29;707;
1027;-824731;-1141264;-824435;-1140621;24;707;
1052;-836570;-1144437;-836224;-1143820;29;707;
1179;-831479;-1137063;-831133;-1136446;29;707;
1243;-834461;-1134878;-834115;-1134260;29;707;
1364;-826800;-1145511;-826504;-1144868;24;707;
1651;-826615;-1134431;-826319;-1133788;24;707;
1669;-834410;-1134903;-834115;-1134260;24;707;
1696;-834100;-1132363;-833754;-1131746;29;707;
2222;-831198;-1146603;-830555;-1146899;114;707;
2230;-826772;-1143525;-826155;-1143871;119;707;
2280;-833953;-1144596;-833336;-1144943;119;707;
2894;-831885;-1135428;-831589;-1134786;24;707;
2945;-834871;-1132193;-834253;-1132539;119;707;
2973;-825023;-1148004;-824727;-1147361;24;707;
3123;-825318;-1140235;-824701;-1140581;119;707;
3310;-831701;-1134570;-831058;-1134866;114;707;
3475;-831198;-1146603;-830555;-1146899;114;707;
3533;-824572;-1140329;-823929;-1140625;114;707;
3764;-829212;-1134981;-828569;-1135277;114;707;
4024;-825220;-1138983;-824577;-1139279;114;707;
4047;-825128;-1138490;-824510;-1138837;119;707;
4202;-831086;-1133613;-830444;-1133909;114;707;
4330;-832291;-1145697;-831648;-1145993;114;707;
4567;-828654;-1136440;-828011;-1136735;114;707;
4783;-836212;-1145667;-835917;-1145024;24;707;
5043;-825710;-1135273;-825068;-1135569;114;707;
5190;-835127;-1147585;-834780;-1146968;29;707;
5199;-834027;-1147733;-833384;-1148029;114;707;
5288;-825891;-1142355;-825248;-1142651;114;707;
5329;-824914;-1138631;-824296;-1138977;119;707;
5532;-829426;-1134840;-828809;-1135186;119;707;
5657;-827566;-1146390;-827219;-1145773;29;707;
5771;-824756;-1141187;-824460;-1140545;24;707;
6265;-836596;-1144488;-836249;-1143870;29;707;
6468;-826884;-1149912;-826588;-1149269;24;707;
6470;-826191;-1150234;-825845;-1149616;29;707;
6556;-835149;-1148939;-834803;-1148321;29;707;
6627;-835369;-1144510;-835073;-1143867;24;707;
6634;-824744;-1141226;-824448;-1140583;24;707;
6687;-834253;-1142507;-833907;-1141890;29;707;
6856;-834461;-1134878;-834115;-1134260;29;707;
6926;-830475;-1149733;-829832;-1150029;114;707;
7400;-830659;-1147354;-830313;-1146736;29;707;
7510;-835381;-1144472;-835035;-1143854;29;707;
7517;-836378;-1144122;-836082;-1143480;24;707;
7712;-829624;-1134231;-829278;-1133614;29;707;
7933;-831296;-1142934;-830653;-1143230;114;707;
8172;-833199;-1131902;-832556;-1132198;114;707;
8567;-832005;-1131304;-831388;-1131650;119;707;
8998;-830986;-1133664;-830343;-1133960;114;707;
9213;-825891;-1142355;-825248;-1142651;114;707;
9395;-828704;-1136414;-828061;-1136710;114;707;
9655;-836583;-1144526;-836237;-1143909;29;707;
10360;-831945;-1133429;-831302;-1133725;114;707;
106;-831955;-1146344;-831427;-1146804;131;699;
180;-827478;-1141483;-827018;-1140955;41;699;
907;-830141;-1147395;-829984;-1146714;12;699;
976;-834766;-1146753;-834307;-1146225;41;699;
1555;-824766;-1137532;-824609;-1136850;12;699;
1567;-825458;-1136957;-824998;-1136429;41;699;
2476;-835904;-1136650;-835376;-1137110;131;699;
2730;-827440;-1141471;-826980;-1140943;41;699;
3261;-834509;-1137837;-833981;-1138297;131;699;
3402;-832694;-1148730;-832012;-1148887;102;699;
4675;-831305;-1150802;-830778;-1151261;131;699;
4923;-835683;-1142635;-835156;-1143095;131;699;
4988;-823820;-1136173;-823292;-1136632;131;699;
5041;-836125;-1135839;-835968;-1135157;12;699;
5073;-832099;-1132049;-831417;-1132206;102;699;
5747;-835318;-1144535;-835161;-1143853;12;699;
6090;-833372;-1148067;-832913;-1147539;41;699;
6500;-831923;-1150456;-831766;-1149774;12;699;
6939;-832593;-1148781;-831911;-1148938;102;699;
7622;-825458;-1136957;-824998;-1136429;41;699;
7955;-827440;-1141471;-826980;-1140943;41;699;
8432;-828824;-1138892;-828297;-1139352;131;699;
9307;-835683;-1142635;-835156;-1143095;131;699;
9638;-834397;-1146465;-834240;-1145783;12;699;
9659;-834045;-1143407;-833517;-1143866;131;699;
264;-823911;-1136539;-823314;-1136177;58;698;
353;-832447;-1134602;-831751;-1134544;85;698;
381;-827687;-1135663;-827089;-1135300;58;698;
551;-830041;-1142526;-829983;-1143222;175;698;
849;-827245;-1149188;-827187;-1149885;175;698;
934;-833272;-1146562;-833214;-1147258;175;698;
1260;-835652;-1133540;-835584;-1132845;5;698;
1624;-835201;-1137389;-834506;-1137458;95;698;
1693;-832273;-1131643;-831578;-1131712;95;698;
