ID; A.X; A.Y; B.X; B.Y; A; L
1864;-834700;-1132795;-834207;-1133547;146;899;
2546;-833409;-1140289;-833158;-1141152;163;899;
2337;-828925;-1144847;-828675;-1143983;16;899;
4016;-825960;-1134319;-825074;-1134167;80;898;
4030;-828352;-1147891;-827468;-1148058;100;898;
3357;-826090;-1142241;-825284;-1142638;116;898;
1277;-834213;-1144428;-833432;-1144872;119;898;
4435;-827189;-1134262;-826566;-1134909;136;898;
2772;-835616;-1133130;-835570;-1134027;177;898;
3793;-834612;-1143843;-834319;-1142994;19;897;
4906;-827639;-1151119;-827113;-1150391;35;897;
2559;-836610;-1144582;-836279;-1143748;21;897;
630;-827187;-1146734;-826536;-1146117;46;897;
4672;-832675;-1147578;-832160;-1148312;144;896;
1702;-833487;-1135644;-832658;-1135984;112;896;
64;-828952;-1132093;-828084;-1132317;104;896;
2755;-828491;-1139089;-828356;-1138203;8;896;
2774;-829056;-1134912;-828809;-1134051;16;896;
4914;-828329;-1149723;-827863;-1150488;148;896;
3560;-834715;-1144615;-834575;-1143730;8;896;
1694;-826015;-1138327;-825136;-1138499;101;895;
4865;-831338;-1149906;-830803;-1150625;143;895;
2335;-829895;-1148334;-829480;-1149127;152;895;
3180;-834707;-1144653;-834603;-1143764;6;895;
889;-825121;-1143132;-824820;-1142289;19;895;
1245;-825695;-1150138;-825321;-1149324;24;895;
1912;-827998;-1132365;-827291;-1132914;127;895;
2760;-836537;-1146748;-836339;-1145875;12;895;
3836;-829158;-1150391;-828279;-1150225;79;894;
3172;-834369;-1149911;-834217;-1149029;9;894;
658;-833784;-1146692;-833060;-1146167;54;894;
3786;-830052;-1141215;-829675;-1140404;24;894;
1113;-833486;-1135645;-832656;-1135977;111;893;
2097;-835320;-1136609;-834600;-1137138;126;893;
2773;-832457;-1134376;-832336;-1133491;7;893;
678;-824816;-1142262;-824746;-1141371;4;893;
1052;-827371;-1144860;-826514;-1144609;73;893;
252;-830707;-1150840;-830068;-1150215;45;893;
3813;-831504;-1151311;-830612;-1151252;86;893;
2304;-826320;-1145787;-826295;-1144894;1;893;
1466;-826951;-1138332;-826058;-1138318;89;893;
2927;-826920;-1134935;-826467;-1134166;30;893;
1882;-826613;-1133010;-826109;-1133747;145;892;
2557;-824361;-1135999;-823868;-1136743;146;892;
1699;-826628;-1133015;-826116;-1133747;145;892;
3609;-829628;-1134906;-829184;-1134131;29;892;
4649;-824692;-1148071;-824304;-1147268;25;892;
496;-829438;-1141630;-829231;-1140763;13;891;
701;-831914;-1135597;-831633;-1134750;18;891;
1100;-831782;-1141901;-831638;-1142781;170;891;
2537;-827219;-1139566;-826940;-1140413;161;891;
417;-827921;-1139361;-827724;-1138492;12;891;
3160;-831322;-1148529;-830459;-1148306;75;891;
3427;-827936;-1134028;-827418;-1134753;144;891;
1099;-828484;-1133150;-827789;-1133707;128;891;
3361;-827019;-1138297;-826128;-1138301;90;890;
2568;-824240;-1145817;-823870;-1145007;24;890;
1095;-835110;-1149501;-834241;-1149697;102;890;
4417;-836075;-1147256;-836010;-1146368;4;890;
849;-824811;-1141998;-824654;-1141122;10;890;
1898;-826858;-1133396;-826421;-1134171;150;890;
1093;-833438;-1131838;-832620;-1132189;113;890;
2046;-831501;-1149699;-830969;-1150412;143;890;
4609;-829454;-1149783;-829274;-1150654;168;889;
4201;-834708;-1132767;-834231;-1133519;147;889;
2748;-835155;-1135917;-834639;-1136642;144;889;
39;-829632;-1146651;-828845;-1147065;117;889;
2100;-828025;-1139524;-828002;-1140413;178;889;
4437;-829691;-1141734;-829593;-1142618;173;889;
419;-825141;-1143452;-824920;-1142590;14;889;
2323;-829691;-1141733;-829571;-1142614;172;888;
3208;-828966;-1137940;-828707;-1137090;16;888;
925;-830246;-1147657;-829970;-1146812;18;888;
4669;-829682;-1137012;-829521;-1137886;169;888;
2533;-825134;-1147985;-824670;-1147227;31;888;
2997;-824225;-1145758;-823874;-1144941;23;888;
3838;-826873;-1137728;-825985;-1137728;90;888;
2957;-830132;-1147341;-829863;-1148187;162;888;
2538;-834850;-1132148;-834130;-1132668;125;888;
69;-826494;-1147972;-825736;-1147508;58;888;
2077;-828936;-1132105;-828077;-1132331;104;888;
2104;-828003;-1140406;-827603;-1141199;153;888;
2534;-825018;-1142896;-824782;-1142040;15;888;
231;-832765;-1132648;-832406;-1133460;156;887;
80;-837001;-1145713;-836114;-1145752;92;887;
905;-829927;-1143707;-829105;-1143372;67;887;
211;-836101;-1137874;-835308;-1137475;63;887;
1087;-829464;-1145401;-828642;-1145067;67;887;
4818;-835191;-1140636;-834808;-1141437;154;887;
699;-831950;-1150294;-831687;-1149447;17;887;
1441;-828624;-1144089;-827776;-1143828;72;887;
1837;-835550;-1142807;-834925;-1143437;135;887;
3417;-833291;-1143411;-833116;-1144281;168;887;
4420;-836559;-1142584;-835948;-1143227;136;887;
4653;-836045;-1147099;-835960;-1146217;5;886;
903;-824841;-1145937;-824548;-1145100;19;886;
4405;-829012;-1149573;-828891;-1150452;172;886;
1914;-825184;-1138472;-824381;-1138848;115;886;
2357;-827103;-1135917;-827049;-1136802;176;886;
4673;-830637;-1146647;-830348;-1145808;19;886;
3987;-824404;-1137575;-823524;-1137679;96;886;
2318;-835354;-1136602;-834639;-1137125;126;885;
54;-826810;-1133446;-826316;-1134182;146;885;
1703;-829517;-1146610;-828804;-1147135;126;885;
2981;-835608;-1145967;-835244;-1146775;155;885;
292;-830791;-1142964;-830240;-1143658;141;885;
2971;-830080;-1144769;-829960;-1143892;7;885;
1061;-827868;-1137681;-827780;-1138561;174;884;
3147;-825934;-1151464;-825809;-1150588;8;884;
673;-835133;-1136626;-834309;-1136305;68;884;
2095;-828604;-1145071;-827731;-1144929;80;884;
2334;-830596;-1139796;-830161;-1140566;150;884;
444;-835266;-1140636;-834839;-1141411;151;884;
1458;-833945;-1149404;-833105;-1149678;108;884;
4461;-830169;-1135844;-829840;-1136665;158;884;
3629;-831755;-1145341;-831416;-1144525;22;884;
4004;-828679;-1140247;-827821;-1140463;104;884;
1455;-827231;-1142973;-826490;-1142490;56;883;
3819;-836184;-1137902;-835426;-1137448;59;883;
2947;-835971;-1137772;-835184;-1137372;63;883;
1679;-831781;-1141909;-831647;-1142782;171;883;
4446;-832570;-1149171;-832286;-1150007;161;883;
266;-828298;-1148557;-827760;-1147856;37;883;
887;-827630;-1138294;-826937;-1137746;51;882;
471;-833061;-1135498;-833051;-1134616;0;882;
1082;-834579;-1139645;-833786;-1140033;116;882;
1238;-826376;-1148521;-825526;-1148285;74;882;
3363;-830850;-1142995;-830181;-1143570;130;882;
50;-834612;-1131690;-833922;-1132239;128;882;
912;-825354;-1139019;-824501;-1139243;104;882;
1107;-825830;-1143521;-824948;-1143510;89;881;
57;-832669;-1133865;-831824;-1134118;106;881;
4664;-826305;-1145956;-826282;-1145075;1;881;
4451;-831916;-1144586;-831396;-1145298;143;881;
3175;-825161;-1143592;-824986;-1142729;11;880;
4256;-834204;-1143862;-833496;-1144386;126;880;
3774;-832184;-1133409;-831318;-1133570;100;880;
86;-836084;-1147201;-835208;-1147286;95;880;
3369;-824465;-1138802;-823642;-1138488;69;880;
3413;-832419;-1146061;-831716;-1146593;127;880;
4633;-827634;-1135242;-827077;-1135923;140;880;
2098;-826632;-1132929;-826183;-1133686;149;880;
1681;-834118;-1132717;-833681;-1133480;150;880;
34;-831116;-1139554;-830258;-1139746;102;880;
1280;-834386;-1142509;-833796;-1141856;42;879;
2090;-836365;-1141020;-835818;-1141710;141;879;
2281;-835001;-1150217;-834672;-1151033;158;879;
717;-828043;-1139649;-827995;-1140527;176;879;
2570;-834394;-1147931;-833723;-1148499;130;879;
4230;-826056;-1142264;-825264;-1142645;115;879;
2732;-828845;-1151492;-828830;-1150613;0;878;
3618;-827219;-1135349;-826645;-1134683;40;878;
449;-833918;-1145758;-833779;-1144890;9;878;
3630;-831168;-1137451;-830892;-1136616;18;878;
2108;-827550;-1145516;-826726;-1145822;110;878;
4464;-825264;-1139002;-824455;-1139346;113;878;
2739;-831321;-1149940;-830792;-1150640;142;878;
481;-831722;-1145344;-831410;-1144523;20;878;
3817;-824302;-1146343;-824122;-1145484;11;878;
72;-825838;-1134317;-824975;-1134153;79;877;
677;-824570;-1145171;-824126;-1144413;30;877;
3861;-836192;-1145672;-835817;-1144879;25;877;
4870;-829450;-1149954;-829240;-1150806;166;877;
3352;-834736;-1132775;-834236;-1133496;145;877;
907;-833659;-1148171;-832944;-1147663;54;877;
4212;-831006;-1133658;-830210;-1134026;114;877;
700;-827033;-1142977;-826478;-1142298;39;876;
3642;-831942;-1150344;-831718;-1149496;14;876;
1495;-837021;-1145725;-836144;-1145736;90;876;
25;-829392;-1145799;-828550;-1145554;73;876;
3189;-829171;-1135004;-828810;-1134205;24;876;
1476;-828005;-1132357;-827306;-1132886;127;876;
4428;-827994;-1132389;-827296;-1132919;127;876;
3600;-833908;-1150246;-833822;-1149374;5;876;
1287;-829184;-1143414;-828490;-1142880;52;876;
1041;-834131;-1144442;-833422;-1144957;125;875;
2978;-828965;-1139735;-828514;-1140485;148;875;
1493;-833430;-1131844;-832626;-1132190;113;875;
1502;-828886;-1132129;-828033;-1132327;103;875;
672;-830624;-1150797;-830033;-1150151;42;875;
2741;-825019;-1142881;-824784;-1142037;15;875;
2531;-829645;-1141823;-829594;-1142698;176;875;
867;-836510;-1144254;-836079;-1143493;29;875;
3181;-832858;-1131426;-832700;-1132287;169;875;
4220;-836433;-1140971;-835874;-1141645;140;875;
2513;-835094;-1136031;-834539;-1136709;140;875;
883;-826434;-1145940;-826122;-1145122;20;875;
53;-833113;-1142858;-832628;-1143586;146;875;
868;-829322;-1133318;-828601;-1133813;124;874;
3839;-828379;-1151259;-827515;-1151391;98;874;
4899;-833899;-1150196;-833781;-1149330;7;874;
4656;-827565;-1143502;-827491;-1142631;4;874;
2276;-835248;-1140428;-834903;-1141231;156;874;
3185;-830730;-1142939;-830263;-1143677;147;873;
2075;-823675;-1138925;-823008;-1139488;130;873;
3190;-834607;-1143779;-834287;-1142966;21;873;
871;-830763;-1143143;-830035;-1143626;123;873;
2555;-833212;-1150426;-833087;-1151290;171;873;
1906;-829330;-1133381;-828581;-1133829;120;873;
3617;-831206;-1151294;-830342;-1151169;81;873;
2524;-835131;-1150013;-834760;-1150803;154;873;
3399;-829889;-1148435;-829394;-1149154;145;873;
4658;-824781;-1142100;-824748;-1141228;2;872;
4467;-831201;-1137476;-830945;-1136642;17;872;
3139;-827493;-1144918;-826683;-1144593;68;872;
4241;-824252;-1145791;-824020;-1144949;15;872;
3971;-826400;-1148535;-825558;-1148305;74;872;
848;-828571;-1145060;-827702;-1144990;85;872;
4438;-835362;-1140209;-834974;-1140990;153;872;
4879;-829111;-1143360;-828433;-1142811;51;871;
908;-826956;-1138349;-826085;-1138307;87;871;
3586;-837254;-1145049;-836636;-1144434;45;871;
1494;-833961;-1143986;-833258;-1144501;126;871;
4448;-824243;-1145745;-823979;-1144914;17;871;
2073;-824708;-1146194;-824625;-1147062;174;871;
1691;-830424;-1149745;-829607;-1150047;110;871;
4677;-829056;-1145109;-828731;-1144301;21;871;
441;-836332;-1138015;-835591;-1137558;58;871;
915;-833533;-1147461;-832760;-1147059;62;870;
51;-830556;-1149110;-829883;-1149664;129;870;
2351;-831210;-1137481;-830946;-1136651;17;870;
1292;-835296;-1147927;-834951;-1147128;23;870;
4003;-834151;-1144454;-833404;-1144901;120;870;
1064;-824111;-1136097;-823260;-1135915;77;870;
3581;-827447;-1144895;-826638;-1144574;68;870;
1303;-834176;-1138846;-833323;-1138674;78;869;
2059;-832078;-1139380;-831642;-1140133;149;869;
895;-827513;-1134576;-826701;-1134265;69;869;
1682;-829167;-1149241;-828311;-1149089;79;869;
2754;-831004;-1135873;-830932;-1135008;4;868;
1909;-828342;-1145617;-828061;-1146439;161;868;
2322;-832741;-1147505;-832258;-1148226;146;868;
2561;-834095;-1134423;-833540;-1135090;140;868;
3824;-831817;-1145343;-831421;-1144571;27;867;
906;-829155;-1150387;-828305;-1150216;78;867;
3852;-832524;-1143887;-832475;-1144753;176;867;
82;-827388;-1149517;-826950;-1150265;149;867;
4250;-834406;-1139140;-833682;-1139616;123;866;
4252;-830161;-1135865;-829842;-1136670;158;866;
63;-835276;-1147933;-834916;-1147145;24;865;
880;-831929;-1135623;-831642;-1134806;19;865;
4866;-832719;-1143033;-832457;-1142208;17;865;
2342;-828151;-1141217;-827558;-1141848;136;865;
492;-825503;-1136289;-824709;-1135943;66;865;
3612;-824763;-1141374;-824443;-1140570;21;865;
3822;-832679;-1146961;-832401;-1146142;18;864;
1908;-825103;-1137102;-824396;-1137600;125;864;
3843;-827412;-1148426;-826566;-1148602;101;864;
2132;-828827;-1136281;-828070;-1136698;118;864;
2788;-833902;-1150188;-833793;-1149331;7;864;
4425;-831286;-1140798;-831249;-1141661;177;863;
2492;-827357;-1145590;-826585;-1145979;116;863;
1900;-826027;-1134322;-825174;-1134188;81;863;
2530;-830908;-1145326;-830878;-1144463;1;863;
3206;-823891;-1140290;-823885;-1141153;179;862;
4034;-824760;-1145899;-824528;-1145068;15;862;
56;-831486;-1150684;-830821;-1151234;129;862;
890;-824300;-1139462;-823925;-1138685;25;862;
1490;-826090;-1144372;-825328;-1143968;62;862;
1895;-833776;-1132382;-832932;-1132562;102;862;
2305;-823862;-1140353;-823860;-1141216;179;862;
1921;-835261;-1140302;-834939;-1141101;158;862;
2571;-828496;-1139107;-828353;-1138257;9;862;
79;-827154;-1149107;-826332;-1149364;107;861;
4236;-827794;-1139152;-827102;-1139665;126;861;
860;-827241;-1144842;-826432;-1144547;69;861;
2117;-825107;-1137107;-824400;-1137598;124;861;
3986;-828458;-1149118;-827596;-1149109;89;861;
1507;-830676;-1146290;-829953;-1145821;57;861;
2601;-825270;-1138908;-824555;-1139389;124;861;
293;-829626;-1145827;-829253;-1146603;154;861;
4439;-826910;-1133332;-826473;-1134074;149;861;
1889;-826921;-1135923;-826106;-1135647;71;861;
238;-829644;-1141997;-829591;-1142856;176;861;
1718;-824542;-1142183;-823713;-1141950;74;860;
480;-836476;-1146736;-836367;-1145882;7;860;
3171;-830301;-1138802;-830166;-1137952;9;860;
262;-831611;-1143630;-831413;-1144467;166;860;
651;-834934;-1143068;-834819;-1142216;7;860;
4242;-829429;-1146613;-828807;-1147207;133;860;
2547;-832672;-1147590;-832179;-1148295;145;860;
1844;-826937;-1136799;-826110;-1137037;106;859;
249;-824257;-1145859;-824247;-1146719;179;859;
2316;-829250;-1151514;-829249;-1150655;0;859;
2114;-825699;-1147578;-824867;-1147795;104;859;
888;-825337;-1137676;-824607;-1138129;121;859;
4674;-826797;-1141215;-826655;-1142063;170;859;
88;-824404;-1142767;-823647;-1142359;61;859;
1079;-826609;-1148004;-825843;-1147613;62;859;
4685;-827533;-1141809;-827493;-1142667;177;858;
68;-824419;-1138138;-823565;-1138051;84;858;
934;-825605;-1136320;-824807;-1136003;68;858;
3342;-834877;-1146689;-834019;-1146716;91;858;
465;-826560;-1142361;-825866;-1141855;53;858;
1668;-824574;-1142816;-823802;-1142442;64;858;
1448;-832303;-1146160;-831631;-1146693;128;857;
1919;-824636;-1142233;-823816;-1141980;72;857;
4049;-836006;-1148359;-835272;-1147915;58;857;
720;-824750;-1141381;-824413;-1140592;23;857;
3794;-831901;-1135525;-831602;-1134722;20;857;
1700;-831615;-1146025;-831083;-1146697;141;857;
3423;-836420;-1140965;-835881;-1141631;141;857;
4226;-827796;-1139148;-827764;-1138291;2;857;
4419;-830991;-1135892;-830620;-1136664;154;857;
3439;-834349;-1145925;-834194;-1145083;10;856;
2596;-835234;-1147880;-834945;-1147074;19;856;
23;-834093;-1148199;-833328;-1148584;116;856;
1673;-831496;-1150664;-830843;-1151218;130;856;
90;-833404;-1131838;-832619;-1132180;113;856;
1045;-835028;-1146683;-834172;-1146690;90;855;
918;-823536;-1137156;-822907;-1136577;47;855;
3210;-832744;-1134991;-832366;-1134223;26;855;
3781;-828624;-1145053;-827771;-1144988;85;855;
2564;-835516;-1146142;-835179;-1146928;156;855;
4854;-826110;-1140884;-825865;-1141703;163;855;
4025;-826444;-1147964;-825752;-1147461;53;854;
1299;-828329;-1147880;-827488;-1148030;100;854;
472;-828943;-1137924;-828688;-1137108;17;854;
258;-827643;-1139883;-827370;-1140693;161;854;
1923;-833808;-1133340;-833214;-1133954;135;854;
3014;-826491;-1141019;-826264;-1141843;164;854;
2522;-828832;-1151462;-828822;-1150608;0;854;
1939;-826586;-1139129;-826450;-1139972;170;854;
1901;-826210;-1146010;-825936;-1146818;161;854;
2719;-828997;-1149662;-828867;-1150506;171;853;
2326;-825905;-1151514;-825862;-1150661;2;853;
2980;-836763;-1141188;-836546;-1140362;14;853;
3614;-824431;-1138143;-823588;-1138007;80;853;
1899;-835646;-1147914;-835198;-1148641;148;853;
3002;-833889;-1150206;-833795;-1149359;6;852;
4200;-831324;-1143360;-830638;-1143866;126;852;
863;-824388;-1137614;-823537;-1137668;93;852;
2588;-826174;-1140275;-825592;-1140899;136;852;
4466;-828130;-1141223;-827539;-1141837;136;852;
1108;-834113;-1132720;-833691;-1133460;150;852;
4880;-832751;-1143134;-832554;-1143963;166;851;
2325;-830555;-1137384;-830025;-1138051;141;851;
3627;-830754;-1138289;-830511;-1137473;16;851;
1283;-826472;-1147981;-825770;-1147499;55;850;
4639;-825014;-1142874;-824778;-1142057;16;850;
1924;-826011;-1137083;-825160;-1137090;90;850;
1677;-828172;-1132801;-827474;-1133287;124;850;
91;-825284;-1139020;-824478;-1139290;108;850;
3198;-829395;-1147429;-829209;-1146599;12;850;
689;-826869;-1137707;-826019;-1137721;90;850;
4224;-830432;-1141627;-830077;-1142400;155;850;
845;-828449;-1149117;-827600;-1149108;89;850;
1250;-832875;-1149642;-832047;-1149453;77;849;
4247;-824224;-1137197;-823374;-1137222;91;849;
4675;-834819;-1131459;-834220;-1132063;135;849;
3389;-826845;-1133403;-826415;-1134136;149;849;
4249;-827538;-1150776;-826810;-1151214;121;849;
4273;-824499;-1147831;-824272;-1147012;15;849;
3648;-825858;-1134340;-825033;-1134141;76;849;
2573;-830957;-1140707;-830487;-1141415;146;849;
2562;-830015;-1144710;-829991;-1143861;1;849;
3769;-826268;-1148514;-825455;-1148266;73;849;
2792;-830639;-1139251;-830541;-1140094;173;849;
61;-824593;-1142177;-823770;-1141965;75;849;
3823;-824237;-1137620;-823391;-1137700;95;848;
499;-832526;-1146302;-831982;-1145650;39;848;
40;-835485;-1141883;-834645;-1141757;81;848;
4017;-824511;-1142783;-823755;-1142397;62;848;
916;-834202;-1138845;-833371;-1138671;78;848;
3625;-830647;-1150802;-830056;-1150193;44;848;
2775;-830078;-1137963;-829651;-1138696;149;848;
2118;-830026;-1144635;-829950;-1143790;5;848;
1128;-824464;-1136786;-823692;-1136434;65;848;
1903;-832529;-1145985;-831838;-1146476;125;847;
3619;-836133;-1136649;-835976;-1135816;10;847;
2995;-828954;-1137923;-828750;-1137100;13;847;
4895;-824377;-1139595;-823991;-1138840;27;847;
3640;-833941;-1145798;-833777;-1144967;11;847;
278;-828943;-1139764;-828513;-1140494;149;847;
274;-832744;-1143157;-832550;-1143982;166;847;
4043;-834045;-1143491;-833264;-1143818;112;847;
3135;-832074;-1151055;-831922;-1150222;10;846;
3810;-835278;-1137400;-834432;-1137418;91;846;
2139;-823892;-1141135;-823881;-1140289;0;846;
3623;-824300;-1146430;-824166;-1145594;9;846;
892;-832987;-1139985;-832825;-1139154;11;846;
2101;-834857;-1131421;-834275;-1132035;136;846;
1487;-825244;-1138481;-824463;-1138807;112;846;
4441;-829038;-1143193;-828645;-1143942;152;845;
2103;-830143;-1147272;-829778;-1148034;154;845;
4244;-835327;-1145211;-835063;-1146014;161;845;
1314;-825320;-1139017;-824509;-1139254;106;845;
2088;-826138;-1147309;-826071;-1148152;175;845;
2952;-834353;-1143190;-834159;-1142367;13;845;
1690;-828876;-1136258;-828138;-1136670;119;845;
1869;-830510;-1141660;-830085;-1142391;149;845;
2517;-834798;-1148252;-834574;-1147437;15;845;
2964;-836524;-1146698;-836341;-1145873;12;844;
3968;-829254;-1145781;-828449;-1145522;72;844;
2959;-833240;-1143445;-833162;-1144286;174;844;
4408;-826193;-1148305;-826096;-1147466;6;844;
1911;-833480;-1135659;-832689;-1135956;110;844;
683;-824838;-1145925;-824549;-1145131;19;844;
2067;-830606;-1137291;-830114;-1137977;144;844;
858;-834618;-1151017;-833806;-1150786;74;844;
4243;-835283;-1136649;-834593;-1137135;125;843;
3398;-828442;-1131854;-827608;-1131978;98;843;
4050;-825290;-1139022;-824482;-1139266;106;843;
2961;-830051;-1150168;-829802;-1149362;17;843;
3408;-828794;-1136287;-828075;-1136728;121;843;
1086;-826053;-1138326;-825225;-1138484;100;843;
2102;-829279;-1150519;-829260;-1151361;178;842;
633;-826248;-1148496;-825444;-1148245;72;842;
4849;-836062;-1146999;-835914;-1146169;10;842;
1701;-825172;-1138480;-824407;-1138829;114;841;
3167;-835090;-1139560;-834427;-1139041;51;841;
3000;-831948;-1136621;-831944;-1135779;0;841;
1680;-826305;-1148485;-825500;-1148243;73;841;
1875;-834980;-1146658;-834139;-1146641;88;841;
432;-831190;-1148503;-830382;-1148269;73;841;
3849;-825574;-1137035;-824970;-1136449;45;840;
671;-824641;-1142799;-823866;-1142473;67;840;
3561;-828400;-1149111;-827560;-1149091;88;840;
4853;-830068;-1150213;-829788;-1149421;19;840;
4666;-833518;-1137891;-832881;-1138440;130;840;
1512;-825802;-1143542;-824962;-1143523;88;840;
4248;-828128;-1141230;-827562;-1141851;137;839;
3428;-833951;-1146189;-833848;-1145355;7;839;
45;-828888;-1136266;-828162;-1136688;120;839;
4692;-833249;-1143450;-833137;-1144282;172;839;
4644;-833381;-1140349;-833134;-1141151;162;839;
1692;-828891;-1132127;-828074;-1132321;103;839;
1291;-833942;-1143986;-833265;-1144482;126;839;
1273;-830922;-1148960;-830111;-1148745;75;838;
898;-831117;-1137312;-830864;-1136512;17;838;
4871;-830616;-1139286;-830516;-1140119;173;838;
409;-833182;-1150741;-833169;-1149903;0;838;
2791;-828788;-1136335;-828040;-1136714;116;838;
257;-833907;-1145729;-833800;-1144898;7;838;
2360;-827994;-1140471;-827620;-1141221;153;838;
4436;-832548;-1139335;-832291;-1140132;162;838;
3209;-830166;-1132460;-829692;-1131769;34;837;
2565;-831005;-1135837;-830948;-1135001;3;837;
1907;-826493;-1141095;-826192;-1141876;158;837;
2319;-825186;-1138415;-824469;-1138847;121;837;
923;-829175;-1148027;-828768;-1147296;29;837;
642;-834944;-1139445;-834303;-1138908;50;836;
2346;-827166;-1134278;-826597;-1134892;137;836;
2778;-834977;-1138712;-834555;-1137989;30;836;
1715;-834363;-1139140;-833664;-1139600;123;836;
469;-826685;-1149534;-826616;-1148700;4;836;
873;-830344;-1151087;-829651;-1150618;55;836;
289;-832304;-1147245;-832024;-1146456;19;836;
2151;-833127;-1146092;-833105;-1145256;1;836;
60;-829686;-1145537;-828944;-1145151;62;836;
270;-824744;-1141324;-824434;-1140548;21;836;
4663;-825719;-1148340;-825367;-1147582;24;836;
1872;-834845;-1148670;-834036;-1148883;104;835;
1109;-825946;-1134304;-825120;-1134177;81;835;
4693;-833228;-1132783;-833044;-1133599;167;835;
3815;-829418;-1147050;-828945;-1146361;34;835;
250;-835602;-1146062;-835255;-1146822;155;835;
732;-825870;-1134348;-825068;-1134114;73;835;
306;-824658;-1147995;-824289;-1147246;26;835;
1719;-824404;-1138164;-823574;-1138067;83;835;
2985;-828479;-1139057;-828351;-1138231;8;835;
2578;-829835;-1148321;-829571;-1149113;161;835;
3830;-836121;-1136595;-835928;-1135783;13;834;
711;-831575;-1143721;-831400;-1144537;167;834;
1118;-824483;-1138138;-823653;-1138052;84;834;
2085;-826873;-1133374;-826464;-1134102;150;834;
272;-828441;-1138928;-828344;-1138099;6;834;
2944;-824312;-1136691;-823553;-1136343;65;834;
3841;-827806;-1136162;-826986;-1136010;79;834;
4900;-824789;-1142145;-824754;-1141311;2;834;
3867;-835959;-1148394;-835278;-1147912;54;834;
458;-831199;-1137483;-830919;-1136697;19;834;
4670;-830128;-1147298;-829798;-1148064;156;834;
708;-833238;-1150569;-833144;-1149741;6;834;
1483;-831194;-1139552;-830373;-1139696;99;833;
2109;-834181;-1143873;-833511;-1144369;126;833;
1500;-826885;-1150302;-826086;-1150538;106;833;
2581;-836056;-1135862;-836044;-1136695;179;833;
2115;-835681;-1147890;-835217;-1148582;146;833;
55;-836698;-1140205;-835886;-1140020;77;833;
1868;-835998;-1140442;-835501;-1141111;143;833;
1897;-829283;-1149234;-828462;-1149092;80;833;
914;-836155;-1145617;-835829;-1144850;22;833;
1300;-828446;-1150826;-827614;-1150780;86;833;
1047;-829977;-1134245;-829395;-1134842;135;832;
1935;-825627;-1150737;-824804;-1150859;98;832;
1934;-826725;-1149644;-826054;-1150137;126;832;
3178;-833912;-1145821;-833805;-1144995;7;832;
4704;-836156;-1135893;-836015;-1136714;170;832;
4615;-837133;-1144456;-836890;-1145252;163;832;
4904;-828801;-1136319;-828071;-1136720;118;832;
3616;-826452;-1142291;-825780;-1141800;53;832;
283;-830769;-1138894;-830690;-1138066;5;832;
3624;-834172;-1138752;-834025;-1137933;10;832;
1706;-826039;-1142284;-825276;-1142617;113;832;
1940;-836405;-1141003;-835872;-1141642;140;832;
1289;-834290;-1139753;-833600;-1140218;123;831;
1659;-833460;-1141688;-832666;-1141440;72;831;
1305;-832345;-1136274;-831514;-1136259;89;831;
1516;-834152;-1135076;-833512;-1135607;129;831;
3596;-826688;-1147588;-826209;-1146908;35;831;
1450;-834206;-1132617;-833750;-1133312;146;831;
4199;-824708;-1146274;-824638;-1147102;175;831;
52;-831689;-1147686;-830871;-1147537;79;831;
2362;-829079;-1143164;-828678;-1143892;151;831;
4217;-832421;-1132050;-831592;-1132116;94;831;
4041;-833963;-1143985;-833295;-1144480;126;831;
3563;-834918;-1142951;-834755;-1142136;11;830;
1693;-833746;-1132367;-832943;-1132577;104;830;
4460;-829844;-1148361;-829477;-1149106;153;830;
1285;-828917;-1145133;-828101;-1144980;79;830;
4619;-835118;-1135972;-834621;-1136637;143;830;
2310;-827513;-1134712;-826831;-1135184;124;829;
2354;-835252;-1147954;-834981;-1147169;19;829;
2763;-837164;-1143654;-837157;-1144484;179;829;
276;-831939;-1135824;-831936;-1136654;179;829;
3205;-831831;-1134130;-831006;-1134044;84;829;
2512;-828476;-1150236;-828092;-1150971;152;829;
681;-827500;-1137367;-827088;-1136647;29;829;
1310;-831811;-1147673;-830983;-1147624;86;829;
3388;-828044;-1134774;-827474;-1135376;136;829;
1863;-831556;-1149602;-831069;-1150273;144;829;
1066;-835233;-1132018;-834493;-1132392;116;828;
4829;-829498;-1141561;-829188;-1140792;21;828;
723;-825624;-1140728;-825427;-1139923;13;828;
1684;-830954;-1144954;-830167;-1144696;71;828;
4916;-831282;-1139082;-831197;-1138258;5;828;
4021;-827979;-1136208;-827168;-1136042;78;828;
4928;-825350;-1141910;-825142;-1141109;14;828;
4701;-835552;-1138759;-835140;-1139478;150;827;
3403;-827462;-1144875;-826657;-1144682;76;827;
3200;-824294;-1139458;-823963;-1138699;23;827;
739;-833935;-1145780;-833778;-1144967;10;827;
2302;-825025;-1142901;-824786;-1142109;16;827;
3848;-827680;-1133775;-827146;-1133142;40;827;
1704;-829266;-1133416;-828553;-1133833;120;827;
302;-827649;-1151027;-827098;-1150411;41;826;
3360;-825755;-1144101;-824959;-1143876;74;826;
3166;-837280;-1145078;-836704;-1144485;44;826;
688;-831034;-1135849;-830893;-1135035;9;826;
2714;-835685;-1138176;-835449;-1138969;163;826;
1528;-828415;-1150819;-827590;-1150772;86;826;
